price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
Rp 950 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Apartemen Sedayu City Suites Baru 1 Bedroom Semi Furnished Murah,Jakarta Utara,1,1,,,42 m²
Rp 875 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Dijual Rumah di Jl. Semarang Indah, Semarang",Semarang,3,1,2,160 m²,160 m²
Rp 5 Juta Total,Rp 30 Ribuan (Tenor 20 Tahun),"Dijual Tanah di Jl. Pawiyatan Luhur, Banyumanik",Semarang,,,,21815 m²,
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Di Gading Serpong Cluster Agnesi 2 Lantai Murah Turun Harga Hadap Timur Laut,Tangerang,3,2,,72 m²,80 m²
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Di Gading Serpong Cluster Agnesi 2 Lantai Murah Turun Harga Hadap Timur Laut,Tangerang,3,2,,72 m²,80 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Di Melong Cijerah,Bandung,3,2,2,126 m²,160 m²
"Rp 7,3 Miliar",Rp 37 Jutaan (Tenor 20 Tahun),Rumah bagus Brand New di Pondok Indah siap huni,Jakarta Selatan,3,3,2,120 m²,200 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Dijual Rumah baru 2 lantai di Villa Melati Mas  Cocok untuk Usaha / Kantor,Tangerang Selatan,1,2,,100 m²,100 m²
"Rp 5,65 Miliar",Rp 29 Jutaan (Tenor 20 Tahun),Dijual Rumah Baru Rasa Villa Semi Furnished di Puspita Loka BSD,Tangerang,4,5,2,240 m²,320 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Dijual Apartment Metro Garden 2 BR Bagus Unfurnished,Tangerang,2,1,,,50 m²
Rp 950 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Dijual Apartment 2 BR Bonus AC View AEON Mall Casa de Parco BSD,Tangerang,2,1,,,60 m²
"Rp 2,2 Miliar Total",Rp 11 Jutaan (Tenor 20 Tahun),Jual Cepat Office The Smith Alam Sutera Bagus Siap Pakai - Cash Only,Tangerang,,1,,70 m²,70 m²
"Rp 3,4 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Dijual Rumah Bagus 2 Lantai Siap Huni di Kosambi Baru Cengkareng,Jakarta Barat,3,3,2,246 m²,400 m²
"Rp 7,5 Miliar Total",Rp 38 Jutaan (Tenor 20 Tahun),Dijual Cepat Gudang Luas Siap Pakai di Kawasan Pergudangan Jatake Tangerang,Tangerang,,1,,1580 m²,1330 m²
"Rp 4,2 Miliar Total",Rp 21 Jutaan (Tenor 20 Tahun),Dijual Ruko 3 Lantai di Jalan Raya Poris Indah,Tangerang,,3,,175 m²,435 m²
"Rp 5,75 Miliar",Rp 29 Jutaan (Tenor 20 Tahun),Dijual Rumah Huk Minimalis Modern Siap Huni di BSD The Icon Verdant Ville,Tangerang,4,3,2,198 m²,289 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),"Dijual Rumah Bagus, Mewah  di Sutera Cemara - Alam Sutera",Tangerang,5,5,2,300 m²,400 m²
"Rp 1,4 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Dijual Rumah Full Renovasi Siap Huni Cluster Catalina Gading Serpong,Tangerang,2,2,2,72 m²,135 m²
Rp 15 Miliar,Rp 77 Jutaan (Tenor 20 Tahun),Rumah lama Hitung Tanah cocok untuk Investasi,Jakarta Selatan,4,3,4,797 m²,327 m²
"Rp 1,85 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Cluster Di Jual Dekat Toll Jorr Di Cengkareng Jakarta Barat,Jakarta Barat,3,2,2,90 m²,100 m²
"Rp 1,68 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah mewah Royal Spring Hertasning Kota makassar,Makassar,3,3,2,160 m²,116 m²
Rp 18 Juta /m²,Rp 100 Ribuan (Tenor 20 Tahun),Hitung Tanah Ex Shooroom Di Sentra Bisnis Sudirman Bandung,Bandung,,,,1600 m²,
"Rp 12,2 Miliar",Rp 62 Jutaan (Tenor 20 Tahun),Dijual Gudang Kapuk 668.0 M² Rapih Siap Pakai,Jakarta Utara,,1,,668 m²,668 m²
"Rp 4,5 Miliar Total",Rp 23 Jutaan (Tenor 20 Tahun),Tanah di Jl Rambutan Panderman Hills Kota Batu,Batu,,,,946 m²,
"Rp 2,35 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Mewah Citraland Tallasa City Makassar,Makassar,3,3,2,120 m²,149 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),"Hunian Semi Furnished Murah – Bisa Nego, Siap Pakai",Jakarta Selatan,4,2,2,100 m²,135 m²
Rp 10 Miliar,Rp 51 Jutaan (Tenor 20 Tahun),"Rumah Bagus Semi Furnished SHM Di Jalan Semarang, Kota Malang",Malang,6,5,1,660 m²,400 m²
"Rp 2,9 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Dijual full furnish termewah  apartement hegarmanah residence 3 bedroom,Bandung,4,3,,,125 m²
"Rp 5,8 Miliar",Rp 29 Jutaan (Tenor 20 Tahun),Rumah Bagus Lokasi Nyaman Sudah Murah Bisa Nego Sampai Deal,Jakarta Selatan,4,4,2,180 m²,185 m²
Rp 650 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Apartemen Murah Breeze Bintaro Jaya Sektor 3 Tangerang Selatan,Tangerang Selatan,Studio,1,,,30 m²
Rp 350 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Di Jual Rugi Apartmen Siap Huni Dekat Mall Summarecon Serpong,Tangerang,Studio,1,,,21 m²
"Rp 15,5 Juta",Rp 80 Ribuan (Tenor 20 Tahun),"Kavling Boulevard Jarang Ada di Perumahan Citra Garden 5, Jl. Kelapa Gading Timur, Pegadungan, Kalideres, Kota Jakarta Barat, DKI Jakarta, Indonesia, 11830, Cengkareng",Jakarta Barat,,,,400 m²,
"Rp 11,5 Miliar Total",Rp 59 Jutaan (Tenor 20 Tahun),Ruko 5 Lantai Di Boulevard Kelapa Gading Jakarta Utara,Jakarta Utara,,3,,126 m²,400 m²
Rp 12 Miliar,Rp 61 Jutaan (Tenor 20 Tahun),RUMAH BAGUS NYAMAN DI JAKARTA TIMUR PULO GEBANG CAKUNG,Jakarta Timur,8,9,5,601 m²,900 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Di Jual Murah Full Renovasi Semi Furnish Sudah Siap Huni Di Gading Serpong,Tangerang,2,2,1,52 m²,65 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Di Jual Di Jakarta Barat Dekat Toll Jorr Cengkareng,Jakarta Barat,3,2,2,90 m²,120 m²
"Rp 3,9 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),Rumah Bagus 2 Lantai Di Komplek Elite Rawamangun,Jakarta Timur,4,2,,135 m²,200 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Murah 2 Lantai Jatibening Pondok Gede Bekasi,Bekasi,6,3,1,182 m²,290 m²
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Rumah Forest Hill Citraland Bsb Semarang,Semarang,2,1,1,120 m²,60 m²
"Rp 2,2 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah Bagus Kedaton Park Bsb City Semarang,Semarang,4,2,2,120 m²,112 m²
"Rp 6,5 Juta",Rp 40 Ribuan (Tenor 20 Tahun),Kavling Puri Arga Golf Bsb City Semarang,Semarang,,,,660 m²,
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),(murah) Rumah Graha Taman Bunga Bsb City Semarang,Semarang,3,2,1,128 m²,149 m²
"Rp 1,65 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Victoria Highland Siap Huni Citraland Bsb Semarang,Semarang,3,2,2,120 m²,68 m²
"Rp 1,21 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Cluster Baru 2 Lt Jatiwaringin Semi Furnished & Free Biaya2,Bekasi,3,3,2,74 m²,85 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Jual Cepat Ruko 4 Lantai Lokasi Strategis di Jl. Jembatan Gambang II No.2, Pejagalan, Penjaringan, Kota Jakarta Utara, DKI Jakarta, Indonesia, 14450, Jembatan Lima",Jakarta Barat,,2,,76 m²,216 m²
"Rp 1,65 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"Rumah 1 1/4 Lantai Siap Huni di Jl. Raya Citra Garden 3, Pegadungan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta, Cengkareng",Jakarta Barat,3,2,1,90 m²,75 m²
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Dijual Rumah Baru Di Pondok Gede Dekat Jakarta Timur Bebas Banjir,Bekasi,4,4,2,108 m²,165 m²
"Rp 3,7 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Rumah Lux Modern Full Furnish Di Cherry Field Buah Batu,Bandung,4,4,3,200 m²,170 m²
"Rp 2,2 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),"Rumah Butuh Renovasi Masuk Mobil, 250 meter ke Jln Raya Cilangkap",Jakarta Timur,5,2,1,250 m²,300 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),"Jual Cepat Rumah 2 Lantai Samping Taman di Citra Garden I No. 1, Kalideres, Kalideres, Kota Jakarta Barat, DKI Jakarta, Indonesia, 11840, Cengkareng",Jakarta Barat,4,3,1,108 m²,195 m²
Rp 30 Juta /m²,Rp 160 Ribuan (Tenor 20 Tahun),"Dijual Kavling Sunter Agung Luas 3975m2 Hadap Barat, Hanya 30 Juta Per Meter, Kode Ay, Jm",Jakarta Utara,,,,30000000 m²,
"Rp 3,9 Miliar Total",Rp 20 Jutaan (Tenor 20 Tahun),"Ruko Bukit Gading Indah , 4 Lantai, Jual Rugi",Jakarta Utara,,4,,85 m²,300 m²
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),"Dijual Rumah Kelapa Gading 105m2 Hadap Timur, 2 Lantai, Nyaman, Strategis.kode Ks",Jakarta Utara,3,3,,105 m²,105 m²
Rp 20 Miliar,Rp 102 Jutaan (Tenor 20 Tahun),"Nusa Dua Ancol 540 m2, bagus sekali, kode Arie",Jakarta Utara,5,4,3,540 m²,1202 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),"Dijual Rumah Sunter Agung 126m2 Furnished, Hadap Selatan, Lokasi Bagus, Kode Lk",Jakarta Utara,6,5,,126 m²,360 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),"Dijual Rumah Kelapa Gading 120m2 Strategis, 3 Lantai, Nyaman, Kode Ay",Jakarta Utara,4,3,,120 m²,120 m²
"Rp 8,5 Miliar",Rp 43 Jutaan (Tenor 20 Tahun),"Dijual Rumah Kayu Putih 423m2 Hadap Selatan, Lokasi Bagus, Kode Ks",Jakarta Timur,4,4,,423 m²,423 m²
"Rp 4,6 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),"Dijual Rumah Kelapa Gading 160m2 Nyaman, 2 Lantai, Lokasi Bagus, Kode Jv, Ah",Jakarta Utara,5,4,,160 m²,160 m²
Rp 19 Juta /m²,Rp 100 Ribuan (Tenor 20 Tahun),"Tanah 750 m2 Pegangsaan, Jakarta Utara",Jakarta Utara,,,,750 m²,
"Rp 7,1 Miliar Total",Rp 36 Jutaan (Tenor 20 Tahun),Ruko Pusat Kota Denpasar Dekat Level 21 Mall,Denpasar,,4,4,170 m²,450 m²
"Rp 1,89 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"Rumah Cantik, Revenue Sewa Bagus Di Jimbaran",Badung,2,2,1,100 m²,70 m²
"Rp 6,62 Miliar",Rp 34 Jutaan (Tenor 20 Tahun),Lebar Depan 27 Meter Dekat Kfc Gatot Subroto,Denpasar,3,3,2,530 m²,250 m²
Rp 350 Juta /are,Rp 1 Jutaan (Tenor 20 Tahun),5 Menit Atau Hanya 400 Meter Jalan Kaki Ke Pantai,Gianyar,,,,2770 m²,
"Rp 1,79 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Luas Murah Di Margasari Bahagia Buahbatu,Bandung,5,3,1,291 m²,231 m²
"Rp 11,9 Miliar",Rp 61 Jutaan (Tenor 20 Tahun),Artistic Villa Walking Distance To Pererenan Beach,Badung,4,4,,886 m²,244 m²
"Rp 7,5 Miliar",Rp 38 Jutaan (Tenor 20 Tahun),"Villa Gading Indah 214m2, siap huni, komplek Elite, kode Ye",Jakarta Utara,5,4,1,214 m²,340 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"dijual rumah kelapa gading luas 105m2 hadap timur, nyaman, lokasi bagus, kode ks",Jakarta Utara,3,3,,105 m²,105 m²
"Rp 9,8 Miliar",Rp 50 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH KELAPA GADING 512m2 LOKASI BAGUS, STRATEGIS, NYAMAN, AKSES MUDAH, KODE YE",Jakarta Utara,5,4,,512 m²,512 m²
"Rp 6,2 Miliar",Rp 31 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH KELAPA GADING 164m2 STRATEGIS, 2 LANTAI, NYAMAN, KODE IG, SW",Jakarta Utara,4,2,,164 m²,164 m²
"Rp 3,3 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH SUNTER 144m2 LOKASI BAGUS, NYAMAN, HADAP UTARA, KODE AH",Jakarta Utara,7,7,,144 m²,144 m²
"Rp 7,8 Miliar Total",Rp 40 Jutaan (Tenor 20 Tahun),"DIJUAL RUKO KELAPA GADING 154m2 LOKASI STRATEGIS, 2 LANTAI, KODE IG, SW",Jakarta Utara,,3,,154 m²,154 m²
"Rp 10,5 Miliar",Rp 54 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH SUNTER AGUNG 450m2 LOKASI BAGUS, HADAP SELATAN, 1 LANTAI, KODE AY, JM",Jakarta Utara,5,4,,450 m²,300 m²
"Rp 5,8 Miliar Total",Rp 29 Jutaan (Tenor 20 Tahun),"DIJUAL RUKO KELAPA GADING LUAS 76,5m2 HADAP UTARA, 4.5 LANTAI, STRATEGIS, KODE RK",Jakarta Utara,,4,,76 m²,292 m²
Rp 7 Miliar Total,Rp 36 Jutaan (Tenor 20 Tahun),"DIJUAL RUKO KELAPA GADING 76,5m2 HADAP BARAT, 2 LANTAI, STRATEGIS, KODE YE",Jakarta Utara,,2,,76 m²,76 m²
"Rp 4,4 Miliar",Rp 22 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH SUNTER AGUNG 131m2 HADAP BARAT, BRAND NEW, 3 LANTAI, KODE AY, JM",Jakarta Utara,6,4,,131 m²,350 m²
Rp 600 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Promo Dp 5 Jt Di Ciwastra Buahbatu Gedebage Bandung Kpr Dibantu,Bandung,2,1,1,72 m²,45 m²
Rp 16 Miliar,Rp 82 Jutaan (Tenor 20 Tahun),"Rumah Impian 1 Lt Taman Hijau, Luas Strategis Siap Huni",Jakarta Selatan,6,4,5,520 m²,380 m²
Rp 17 Miliar,Rp 87 Jutaan (Tenor 20 Tahun),Di Jual Rumah Mewah Kemang Pratama Bekasi,Bekasi,5,5,2,1359 m²,600 m²
Rp 10 Miliar,Rp 51 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH SUNTER 330m2 HADAP TIMUR, NYAMAN, 4 LANTAI, STRATEGIS, KODE RY",Jakarta Utara,4,4,,330 m²,318 m²
Rp 10 Juta /m²,Rp 60 Ribuan (Tenor 20 Tahun),"DIJUAL KAVLING WALANG BARU LUAS 1863m2 HADAP TIMUR, HANYA 10 JUTA PER METER, KODE RZ",Jakarta Utara,,,,1863 m²,
Rp 5 Miliar Total,Rp 25 Jutaan (Tenor 20 Tahun),"DIJUAL RUKO TAMANSARI 160m2 LOKASI STRATEGIS, 3,5 LANTAI, KODE RZ",Jakarta Barat,,2,,160 m²,160 m²
Rp 4 Miliar Total,Rp 20 Jutaan (Tenor 20 Tahun),"DIJUAL RUKO MANGGA BESAR 68,75m2 KOST 18 KAMAR, HADAP BARAT, 5,5 LANTAI, STRATEGIS, KODE RZ",Jakarta Barat,,18,,68 m²,250 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH DI SENTANI RAYA LUAS 312m2 UNIT GANDENG, 3 LANTAI, KODE MR",Jakarta Pusat,3,3,,312 m²,312 m²
Rp 22 Miliar,Rp 113 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH PULOMAS 786m2 LOKASI BAGUS, 1 LANTAI, STRATEGIS, KODE KS",Jakarta Timur,5,4,,786 m²,786 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH DI SENTANI RAYA LUAS 312m2 UNIT GANDENG, 3 LANTAI, KODE MR",Jakarta Pusat,3,3,,312 m²,312 m²
Rp 22 Miliar,Rp 113 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH PULOMAS 786m2 LOKASI BAGUS, 1 LANTAI, STRATEGIS, KODE KS",Jakarta Timur,5,4,,786 m²,786 m²
Rp 14 Juta /m²,Rp 80 Ribuan (Tenor 20 Tahun),"DIJUAL KAVLING PEGANGSAAN DUA 1186m2 HADAP TIMUR, STRATEGIS, HANYA 14 JUTA PER METER, KODE RF",Jakarta Utara,,,,1186 m²,
"Rp 8,9 Miliar",Rp 45 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH KELAPA GADING 243m2 HADAP UTARA, 2 LANTAI, NYAMAN, KODE KS",Jakarta Utara,5,4,,243 m²,243 m²
Rp 15 Juta /m²,Rp 80 Ribuan (Tenor 20 Tahun),"DIJUAL KAVLING BEKASI LUAS 4 HA LOKASI BAGUS, STRATEGIS, HANYA 15 JUTA PER METER, KODE RZ",Bekasi,,,,40000 m²,
Rp 5 Miliar,Rp 25 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH KELAPA GADING 190m2 HADAP SELATAN, 1 LANTAI, LOKASI BAGUS, KODE KS",Jakarta Utara,5,5,,190 m²,190 m²
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),"Rumah Baru 2,5 Lantai Real Bebas Banjir Ready Mewah Megah Luas Dalam Cluster Strategis Dekat Mall Pondok Gede Bekasi",Bekasi,4,4,2,108 m²,165 m²
"Rp 9,5 Miliar",Rp 48 Jutaan (Tenor 20 Tahun),Rumah 1 Lt Luas Ideal Untuk Tinggal Dan Bisnis di Area Strategis,Jakarta Selatan,4,3,10,502 m²,350 m²
Rp 13 Miliar Total,Rp 66 Jutaan (Tenor 20 Tahun),"DIJUAL GUDANG BUNGUR JAKARTA PUSAT 594m2 LOKASI BAGUS, STARTEGIS, KODE RF",Jakarta Pusat,,3,,594 m²,360 m²
Rp 18 Miliar Total,Rp 92 Jutaan (Tenor 20 Tahun),"DIJUAL GUDANG SUNTER 665m2 HADAP SELATAN, STRATEGIS, AKSES MUDAH, KODE IG, SW",Jakarta Utara,,3,,665 m²,380 m²
Rp 16 Miliar Total,Rp 82 Jutaan (Tenor 20 Tahun),"Permata Kuningan, 257 m2, Fully Furnished, lantai bagus",Jakarta Selatan,,,,257 m²,257 m²
Rp 45 Miliar,Rp 231 Jutaan (Tenor 20 Tahun),"Jual rumah Yusuf Adiwinata - menteng 629/400, siap huni.",Jakarta Pusat,5,4,2,629 m²,400 m²
Rp 27 Juta /m²,Rp 140 Ribuan (Tenor 20 Tahun),"DIJUAL KAVLING SUNTER 5000m2 LOKASI BAGUS, STRATEGIS, HANYA 27 JUTA PER METER, KODE IG, SW",Jakarta Utara,,,,5000 m²,
"Rp 10,5 Miliar",Rp 54 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH LEBAK BULUS 515m2 AKSES MUDAH,2 LANTAI,LOKASI BAGUS, KODE AY",Jakarta Selatan,1,1,,515 m²,380 m²
"Rp 4,2 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),"DIJUAL APARTEMEN THE SUMMIT KELAPA GADING 150m2 LOKASI STRATEGIS,LANTAI 21,NYAMAN, KODE JF",Jakarta Utara,3,2,,,150 m²
Rp 16 Miliar Total,Rp 82 Jutaan (Tenor 20 Tahun),"DIJUAL OFFICE SPACE PERMATA KUNINGAN 257m2 LOKASI BAGUS, STRATEGIS, AKSES MUDAH, KODE RF",Jakarta Selatan,,2,,257 m²,257 m²
Rp 30 Miliar,Rp 154 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH SUNTER 465m2 LOKASI BAGUS,2 LANTAI,NYAMAN,KODE JF",Jakarta Utara,5,5,,465 m²,900 m²
Rp 10 Miliar Total,Rp 51 Jutaan (Tenor 20 Tahun),"DIJUAL RUKO PLUIT JAKARTA UTARA 184m2 LOKASI BAGUS, STRATEGIS, AKSES MUDAH, KODE RY",Jakarta Utara,,3,,184 m²,504 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Jual Cepat Murah Dan Jarang Ada Rumah Baru Renovasi Di Komplek Vijaya Kusuma Cijambe,Bandung,3,3,1,150 m²,127 m²
Rp 36 Miliar,Rp 185 Jutaan (Tenor 20 Tahun),For Sale 22 Rooms Hotel Apartment in Heart of Canggu Echo Beach,Badung,Studio,22,,,842 m²
Rp 36 Miliar,Rp 185 Jutaan (Tenor 20 Tahun),For Sale 22 Rooms Hotel Apartment in Heart of Canggu Echo Beach,Badung,Studio,22,,,842 m²
Rp 5 Miliar,Rp 25 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH SUNTER 192m2 HADAP BARAT,1 LANTAI, LOKASI BAGUS, KODE JF",Jakarta Utara,3,2,,192 m²,192 m²
"Rp 8,5 Miliar",Rp 43 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH KELAPA GADING 180m2 NYAMAN,SEMI FURNISH,HADAP SELATAN, BRAND NEW, KODE IV",Jakarta Utara,4,4,,180 m²,180 m²
"Rp 5,8 Miliar",Rp 29 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH KELAPA GADING 240m2 HADAP UTARA,2 LANTAI, NYAMAN, KODE YE",Jakarta Utara,3,3,,240 m²,240 m²
Rp 40 Miliar Total,Rp 205 Jutaan (Tenor 20 Tahun),"DIJUAL GEDUNG + GUDANG DI PALMERAH LUAS 534m2 LOKASI BAGUS,2 LANTAI, KODE LK",Jakarta Barat,,4,,534 m²,665 m²
Rp 7 Miliar,Rp 36 Jutaan (Tenor 20 Tahun),"DIJUAL APARTEMEN SKY GARDEN 155m2 LOKASI BAGUS, RAPI, NYAMAN, APART MEWAH, KODE JF",Jakarta Selatan,3,2,,,155 m²
Rp 8 Miliar,Rp 41 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH ANCOL 250m2 HADAP UTARA, 2 LANTAI, STRATEGIS, LOKASI BAGUS, KODE JV",Jakarta Utara,3,3,,250 m²,250 m²
Rp 23 Miliar,Rp 118 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH KAYU PUTIH 657m2 LOKASI BAGUS,2 LANTAI,STRATEGIS, KODE KS",Jakarta Timur,5,4,,657 m²,788 m²
Rp 19 Miliar,Rp 97 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH SUNTER 700m2 LOKASI BAGUS,2 LANTAI,STRATEGIS,KODE RS,JM",Jakarta Utara,6,6,,700 m²,608 m²
"Rp 5,3 Miliar",Rp 27 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH ANCOL 162m2 LOKASI BAGUS, 4 LANTAI, STRATEGIS,KODE JV,AH",Jakarta Utara,7,4,,162 m²,324 m²
"Rp 2,7 Miliar Total",Rp 13 Jutaan (Tenor 20 Tahun),Dijual Cepat Tanah Strategis 498m2 di Jimbaran,Badung,,,,498 m²,
Rp 385 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Dijual Rumah Baru Murah Dp 0 Di Cileunyi Bandung Dekat Kawasan Pendidikan Jatinangor Dan Tol,Bandung,2,1,1,60 m²,30 m²
"Rp 7,8 Miliar Total",Rp 40 Jutaan (Tenor 20 Tahun),Rumah Hitung Tanah Di Jalan Sawo Cipete Lokasi Strategis Cocok Bangun Ulang Usaha Kost Atau Komersil Lain,Jakarta Selatan,,,,404 m²,
"Rp 2,5 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),"Tanah 1221 m2 AJB Akses Container 40ft di Legok, Tangerang",Tangerang,,,,1221 m²,
"Rp 6,75 Miliar",Rp 34 Jutaan (Tenor 20 Tahun),"Rumah minimalis di kemayoran 224 m2, sangat murah",Jakarta Pusat,4,4,1,224 m²,350 m²
"Rp 6,5 Miliar Total",Rp 33 Jutaan (Tenor 20 Tahun),"Ruko kemayoran , 4 lantai, hadap jalan raya, cocok tempat usaha",Jakarta Pusat,,4,,115 m²,450 m²
"Rp 16,5 Miliar",Rp 84 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH PATRA KUNINGAN 509m2 SANGAT NYAMAN, 2 LANTAI, STRATEGIS, KODE JF",Jakarta Selatan,7,4,,509 m²,300 m²
"Rp 7,65 Miliar",Rp 39 Jutaan (Tenor 20 Tahun),"Rumah kelapa gading, boulevard, huk, murah!!!",Jakarta Utara,4,4,2,306 m²,200 m²
"Rp 8,9 Miliar",Rp 45 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH KAYU PUTIH 362m2 HADAP UTARA, 1 LANTAI, STRATEGIS, KODE YE",Jakarta Timur,5,4,,362 m²,300 m²
"Rp 6,35 Miliar",Rp 32 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH SUNTER 220m2 MINIMALIS, POSISI HOEK, LOKASI STRATEGIS, KODE RF",Jakarta Utara,6,5,,220 m²,220 m²
"Rp 6,35 Miliar",Rp 32 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH SUNTER 220m2 MINIMALIS, POSISI HOEK, LOKASI STRATEGIS, KODE RF",Jakarta Utara,6,5,,220 m²,220 m²
Rp 15 Miliar,Rp 77 Jutaan (Tenor 20 Tahun),Rumah mewa di Nusa Dua Ancol,Jakarta Utara,5,4,3,540 m²,1202 m²
Rp 27 Miliar,Rp 138 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH CIPETE 712m2 LOKASI BAGUS,2 LANTAI, STRATEGIS, KODE YE",Jakarta Selatan,5,5,,712 m²,800 m²
"Rp 7,65 Miliar",Rp 39 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH KELAP GADING 306m2 HADAP UTARA, 2 LANTAI, NYAMAN, KODE JV,RF",Jakarta Utara,5,4,,306 m²,306 m²
Rp 5 Miliar Total,Rp 25 Jutaan (Tenor 20 Tahun),"DIJUAL RUKO SUNTER 60m2 DAERAH RAMAI, 2 LANTAI, STRATEGIS, KODE KS",Jakarta Utara,,2,,60 m²,60 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"Rumah Impian 2 Lantai Minimalis, Modern, Dan Menawan, Siap Huni",Jakarta Selatan,3,3,1,92 m²,95 m²
"Rp 7,5 Miliar Total",Rp 38 Jutaan (Tenor 20 Tahun),"DIJUAL RUKO MANGGA BESAR 225m2 LOKASI BAGUS, 3 LANTAI , KODE JV,AH",Jakarta Barat,,3,,225 m²,225 m²
