price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
"Rp 4,5 Juta /m²",Rp 30 Ribuan (Tenor 20 Tahun),Dijual Gudang Siap Pakai Di Cikarang Utara Lok Stategis Termurahh,Cikarang,,1,15,5250 m²,1800 m²
"Rp 3,5 Miliar Total",Rp 18 Jutaan (Tenor 20 Tahun),Tanah Siap Bangun Di Ungaran Yos Sudarso Shm Dekat Perumahan,Semarang,,,,1450 m²,
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Dijual Apartemen Senayan Residen permata Hijau simprug,Jakarta Pusat,3,2,,,165 m²
"Rp 1,55 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Dijual Rumah Rapi Siap Huni Di Cluster Mississippi Jakarta Garden City. Shm. di Jl. Komp. Perumahan Jkt Garden City, Cakung Tim., Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jakarta Garden City",Jakarta Timur,3,2,2,90 m²,75 m²
"Rp 7,49 Miliar Total",Rp 38 Jutaan (Tenor 20 Tahun),DIJUAL GUDANG Komp. Pergudangan  8  Kosambi - Tangerang.,Tangerang,,1,,600 m²,1000 m²
"Rp 25,9 Miliar",Rp 133 Jutaan (Tenor 20 Tahun),"Rumah Bagus Artha Gading Villa, Kelapa Gading, Jakarta Utara",Jakarta Utara,4,4,2,455 m²,850 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),"Rumah Jl Ampera, Pademangan",Jakarta Utara,5,2,1,150 m²,150 m²
"Rp 2,7 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),"Rumah Kelapa Puan Timur, Kelapa Gading",Jakarta Utara,2,2,1,102 m²,180 m²
Rp 12 Miliar Total,Rp 61 Jutaan (Tenor 20 Tahun),Ruko Gunung Sahari,Jakarta Pusat,,2,,280 m²,280 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),"Rumah Sunter Agung STS, Sunter",Jakarta Utara,3,2,,102 m²,
Rp 12 Miliar Total,Rp 61 Jutaan (Tenor 20 Tahun),Ruko Gunung Sahari,Jakarta Pusat,,2,,280 m²,280 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),"Rumah Sunter Agung STS, Sunter",Jakarta Utara,3,2,,102 m²,
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),"Rumah Duta Kemayoran, Luas 180m2",Jakarta Utara,5,3,1,180 m²,300 m²
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),"Rumah Duta Kemayoran, Luas 225m2",Jakarta Utara,4,2,1,225 m²,400 m²
"Rp 2,4 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Rumah Tanah Tinggi, Johar Baru",Jakarta Pusat,3,2,1,70 m²,120 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),"Rumah Duta Kemayoran, Luas 90m2 Jakarta Utara",Jakarta Utara,4,4,1,90 m²,315 m²
Rp 275 Juta,Rp 1 Jutaan (Tenor 20 Tahun),"Apartemen Tifolia, Pulo Gadung",Jakarta Timur,1,1,,,19 m²
Rp 12 Miliar,Rp 61 Jutaan (Tenor 20 Tahun),"Rumah Jl Mantri Raya, Kemayoran",Jakarta Pusat,3,3,,417 m²,350 m²
Rp 19 Miliar,Rp 97 Jutaan (Tenor 20 Tahun),"Rumah Letjen Soeprapto, Galur Selatan",Jakarta Pusat,6,6,2,645 m²,590 m²
"Rp 3,8 Miliar Total",Rp 19 Jutaan (Tenor 20 Tahun),Ruko Cocok untuk Usaha Jl Pademangan,Jakarta Utara,,,,150 m²,900 m²
Rp 10 Miliar Total,Rp 51 Jutaan (Tenor 20 Tahun),"Tanah Kavling Jl Daksa Piun, Warung Buncit Jakarta Selatan",Jakarta Selatan,,,,600 m²,
"Rp 1,5 Miliar Total",Rp 7 Jutaan (Tenor 20 Tahun),"Kios Pusat Grosir Metro Tanah  Abang, Jakarta Pusat",Jakarta Pusat,,,,5 m²,
Rp 675 Juta,Rp 3 Jutaan (Tenor 20 Tahun),"Apartemen MOI City Home Twr Miami, Kelapa Gading",Jakarta Utara,2,1,,,45 m²
"Rp 2,9 Miliar Total",Rp 14 Jutaan (Tenor 20 Tahun),"Ruko Kebon Kosong Raya, Kemayoran",Jakarta Pusat,,,,98 m²,240 m²
"Rp 1,16 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),"Apartemen Sunter Icon, Sunter,  Luas 65,88m2 Jakarta Utara",Jakarta Utara,2,2,,,65 m²
"Rp 5,5 Miliar Total",Rp 28 Jutaan (Tenor 20 Tahun),"Ruko Bungur Besar, Kemayoran, Luas 91 & 49m2",Jakarta Pusat,,3,1,91 m²,145 m²
Rp 16 Miliar,Rp 82 Jutaan (Tenor 20 Tahun),Rumah Mewah Furnished 4+1 Kamar 500m2 Ada Pool Pribadi Di Perbatasan Bsd Dan Gading Serpong,Tangerang,4,4,2,300 m²,500 m²
"Rp 5,2 Miliar",Rp 26 Jutaan (Tenor 20 Tahun),SUPER MURAH. Kebayoran Villas Bintaro Jaya. Rmh Cozy 2LT SiapHuni,Tangerang Selatan,4,3,2,204 m²,221 m²
"Rp 1,65 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Dijual Cluster Puri Hutama Jatimulya. Bekasi,Bekasi,3,3,2,120 m²,150 m²
"Rp 1,08 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Dijual Rumah 2 Lantai Type Caso The Juanda,Sidoarjo,3,2,1,74 m²,78 m²
"Rp 1,65 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Dijual Cluster Puri Hutama Jatimulya. Bekasi,Bekasi,3,3,2,120 m²,150 m²
"Rp 1,08 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Dijual Rumah 2 Lantai Type Caso The Juanda,Sidoarjo,3,2,1,74 m²,78 m²
Rp 5 Miliar,Rp 25 Jutaan (Tenor 20 Tahun),"SUPER MURAH. Kebayoran Bintaro Jaya. Rmh 2Lt Siap Huni, Swim Pool",Tangerang Selatan,4,3,1,204 m²,216 m²
Rp 655 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Tanah Kavling Premium Buduk View Persawahan Hijau,Badung,,,,100 m²,
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),"Bintaro Jaya, Kebayoran Residence. Rmh 4LT Cozy Modern, Siap Huni",Tangerang Selatan,4,3,1,170 m²,225 m²
"Rp 2,4 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Dijual Cepat Rumah Bagus, Murah, Strategis Di Harapan Indah Regency. Bekasi Barat",Bekasi,3,2,1,200 m²,150 m²
Rp 3 Miliar Total,Rp 15 Jutaan (Tenor 20 Tahun),DI JUAL/SEWA CEPAT GUDANG KEBON MEDE KAMAL,Jakarta Barat,,1,,465 m²,330 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),"Rumah Bagus, Hook, Jln. Sungai Liput Jatiwaringin Asri",Bekasi,5,5,3,425 m²,290 m²
"Rp 5,3 Miliar",Rp 27 Jutaan (Tenor 20 Tahun),"MURAH. Kebayoran Bintaro Jaya, TangSel. Rmh SiapHuni, Modern, SHM",Tangerang Selatan,5,4,2,204 m²,230 m²
"Rp 2,2 Miliar Total",Rp 11 Jutaan (Tenor 20 Tahun),"Dijual Cepat Ruko Murah 3,5 lt Di Taman Palem Jakbar",Jakarta Barat,,3,,67 m²,230 m²
Rp 5 Miliar,Rp 25 Jutaan (Tenor 20 Tahun),"Kebayoran Bintaro Jaya, Tangsel. Rmh Mewah Siap Huni, Cozy Modern",Tangerang Selatan,4,3,2,204 m²,233 m²
"Rp 3,6 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah Di Asera One South Hook,Bekasi,6,7,2,200 m²,350 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),9x16 Rumah Summarecon Serpong Bagus Siap Huni,Tangerang,5,4,2,144 m²,148 m²
"Rp 5,2 Miliar",Rp 26 Jutaan (Tenor 20 Tahun),"SUPER MURAH. Bintaro Jaya, Kebayoran Residen. Rmh Siap Huni 2,5Lt",Tangerang Selatan,3,2,2,204 m²,233 m²
"Rp 3,99 Miliar Total",Rp 20 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah Murah Bagus Muara Karang Blok 5 Bangunan Baru,Jakarta Utara,,6,,75 m²,280 m²
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Murah. Rmh Siap Huni 2Lt, Modern, Tawamangu Bks Brt, Bebas Banjir",Bekasi,3,2,2,177 m²,130 m²
Rp 8 Miliar Total,Rp 41 Jutaan (Tenor 20 Tahun),"Jual Gudang Baru Margasari, Curug Tangerang, Luas 2000m2",Tangerang,,1,1,2000 m²,990 m²
"Rp 4,25 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),"Bintaro Jaya, Discovery Resident, TangSel. Rmh Hook 2lt, SiapHuni",Tangerang Selatan,5,4,2,172 m²,210 m²
"Rp 6,3 Miliar",Rp 32 Jutaan (Tenor 20 Tahun),"Rumah Kalibaru Timur, Bungur",Jakarta Pusat,,,,350 m²,350 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"SUPER MURAH. Maleo Bintaro Jaya. Rmh SiapHuni Modern, BebasBanjir",Tangerang Selatan,3,3,1,98 m²,150 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"SUPER MURAH. Maleo Bintaro Jaya. Rmh SiapHuni Modern, BebasBanjir",Tangerang Selatan,3,3,1,98 m²,150 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"Super Murah. Rmh Dalam Cluster, Bintaro Sek9. Siaphuni, 2Lt, Cozy",Tangerang Selatan,3,3,1,90 m²,94 m²
Rp 875 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Dijual Cepat Murah Apartemen Manhattan Moi 2br Bersih Dan Menarik Furnished,Jakarta Utara,2,1,,,45 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Dijual Rumah Kost Full Furnish Dipatiukur Cocok Untuk Investor Selalu Terisi Full,Bandung,35,35,,500 m²,400 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Graha Bintaro Jaya, Eldora. Rmh Siap Huni 2Lt, Cozy Modern, MURAH",Tangerang Selatan,3,2,1,72 m²,110 m²
"Rp 5,02 Miliar Total",Rp 25 Jutaan (Tenor 20 Tahun),Tanah KURDI Sayap Moh Toha Tengah Kota,Bandung,,,,402 m²,
"Rp 2,9 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),"Graha Bintaro Jaya, TangSel. Rmh Baru Siap Huni, 2Lt, Cozy Modern",Tangerang Selatan,5,4,1,112 m²,200 m²
Rp 12 Miliar Total,Rp 61 Jutaan (Tenor 20 Tahun),"Di Jual Cepat 3 Rukosekaligus Atau Cuma 2 Ruko Atau Hanya1 Ruko Dg Harga Yg Sesuai Di Jalan Utama Murah Dan Bagus ,cocok Untuk Resto Dan Kantor",Jakarta Timur,,3,,166 m²,300 m²
"Rp 8,5 Miliar Total",Rp 43 Jutaan (Tenor 20 Tahun),Dijual Gudang Baru daerah Salembaran dekat kawasan pergudangan 99,Tangerang,,,,800 m²,650 m²
"Rp 3,5 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Cocok untuk investasi Murah Di daerah sambiroto,Semarang,,,,130 m²,
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),RUMAH DUA LANTAI SIAP HUNI LOKASI TELUKGONG PENJARINGAN JAKARTA UTARA,Jakarta Utara,3,2,,80 m²,160 m²
Rp 11 Miliar,Rp 56 Jutaan (Tenor 20 Tahun),"Dijual Cepat Rumah Hook, 2 Lantai, Bagus, Siap Huni. Jln. Tebet Dalam.",Jakarta Selatan,5,4,1,270 m²,470 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),"Apartment Yukata Suites. 2 BR + Loft, Baru, Murah.",Tangerang,3,2,,,128 m²
"Rp 1,55 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Rumah Murah Deal Sampai Jadi di Taman Kopo Indah, Bandung",Bandung,3,1,1,181 m²,203 m²
Rp 650 Juta,Rp 3 Jutaan (Tenor 20 Tahun),"Rumah Posisi Hoek Badan Termurah Di Cluster Atlantis Perumahan Segara City,tarumajaya,kabupaten Bekasi",Bekasi,2,1,1,108 m²,52 m²
"Rp 1,49 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah 2 Lantai Di Green Lake City Cluster Amerika,Jakarta Barat,3,2,,60 m²,87 m²
Rp 6 Juta /m²,Rp 40 Ribuan (Tenor 20 Tahun),"Dijual Tanah Murah Cocok Buat Gudang, Pool Bis Dll Di Pinggir Jalan Pondok Cabe Tangerang Selatan",Tangerang,,,,1970 m²,
Rp 10 Miliar,Rp 51 Jutaan (Tenor 20 Tahun),Rumah Mewah American Classic Design di Sektor 8 Bintaro,Tangerang Selatan,4,4,2,400 m²,550 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"Apartment Puri Mansion, 3 Br. Hook. Baru. Murah.",Jakarta Barat,3,2,,,68 m²
"Rp 2,9 Miliar Total",Rp 14 Jutaan (Tenor 20 Tahun),Ruko di Ngaliyan Siap Pakai lokasi ramai,Semarang,,3,2,81 m²,202 m²
Rp 5 Miliar Total,Rp 25 Jutaan (Tenor 20 Tahun),Dijual Cepat Ruko Rawamangun. Jln. Raya Balai Pustaka. Jakarta Timur.,Jakarta Timur,,4,2,112 m²,288 m²
"Rp 8,4 Miliar",Rp 43 Jutaan (Tenor 20 Tahun),Rumah Hook Siap Huni Dalam Cluster Premium di Sektor 7 Bintaro,Tangerang Selatan,3,2,3,254 m²,320 m²
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Rumah minimalis harga murah di komplek Citra Sentul Raya, Bogor",Bogor,2,1,1,96 m²,49 m²
"Rp 2,7 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Di Jual Rumah Di Latinos Bsd Siap Huni Bisa Kpr Lokasi Strategis,Tangerang,3,2,2,144 m²,200 m²
"Rp 1,35 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Dijual Cepat Rumah Bagus, Rapih dan siap huni, Di Jatimulya. Bekasi Timur.",Bekasi,2,2,1,72 m²,120 m²
"Rp 5,2 Miliar",Rp 26 Jutaan (Tenor 20 Tahun),Rumah Mewah 2 Lantai Tengah Kota Makassar,Makassar,4,4,2,360 m²,289 m²
"Rp 1,07 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Di Makassar Dekat Area Perkantoran,Makassar,3,2,1,78 m²,87 m²
Rp 850 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"di Jalan Tamangapa Raya Makassar, Makassar",Makassar,3,3,2,107 m²,94 m²
"Rp 5,2 Miliar",Rp 26 Jutaan (Tenor 20 Tahun),Rumah Mewah Di Makassar Jalan Hertasning,Makassar,5,5,2,360 m²,289 m²
Rp 338 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Di Makassar Di Tanjung Bunga,Makassar,2,1,1,60 m²,33 m²
"Rp 4,55 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Rumah Mewah 2 Lantai Siap Huni Di Makassar,Makassar,5,5,2,252 m²,330 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Dijual Cepat Rumah Baru Selesai Dibangun Bagus, Rapih, Siap Huni, Di Harapan Indah 1. Bekasi Barat.",Bekasi,3,2,1,95 m²,132 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah di Puri Anjasmoro SHM Butuh Renovasi Hadap Utara,Semarang,3,2,1,192 m²,180 m²
Rp 875 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Baru 1Lantai Lingkungan Aman Nyaman Akses 2mobil Sulfat,Malang,3,1,,92 m²,75 m²
"Rp 6,5 Miliar Total",Rp 33 Jutaan (Tenor 20 Tahun),Gudang Sayap Astana Anyar Siap Pakai Bisa Untuk Produksi,Bandung,,2,4,532 m²,450 m²
"Rp 7,5 Miliar",Rp 38 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah + Kavling Kampung Sidamukti Cilodong.,Depok,9,5,11,525 m²,148 m²
Rp 18 Juta /m²,Rp 100 Ribuan (Tenor 20 Tahun),"Ruang Usaha Mainroad Kopo 2 Arah 2km Tol Kopo Cocok Untuk Gudang, Bengkel, Klinik, Jasa Paket, Dll",Bandung,,4,,2200 m²,2100 m²
"Rp 3,9 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),"Dijual Cepat Rumah Bagus, Rapih Di Gading Puspa. Kelapa Gading. Jakarta Utara.",Jakarta Utara,5,3,2,102 m²,282 m²
"Rp 8,5 Miliar",Rp 43 Jutaan (Tenor 20 Tahun),"Apartment Yukata Suites Penthouse, Furnished, Bagus, Murah.",Tangerang Selatan,3,3,,,228 m²
Rp 37 Juta /m²,Rp 200 Ribuan (Tenor 20 Tahun),Ruang Usaha Mainroad Pasir Kaliki Strategis,Bandung,,5,8,1350 m²,1000 m²
"Rp 8,5 Miliar",Rp 43 Jutaan (Tenor 20 Tahun),"Apartment Yukata Suites Penthouse, Furnished, Bagus, Murah.",Tangerang Selatan,3,3,,,228 m²
Rp 37 Juta /m²,Rp 200 Ribuan (Tenor 20 Tahun),Ruang Usaha Mainroad Pasir Kaliki Strategis,Bandung,,5,8,1350 m²,1000 m²
Rp 11 Miliar Total,Rp 56 Jutaan (Tenor 20 Tahun),"Tanah Di Jln.. Raya Karang Satria Tambun, Harga Murah Dibawah Harga Pasar.",Bekasi,,,,1341 m²,
"Rp 3,6 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),rumah semi furnished  hitung tanah tengah kota Srigadis Bandung,Bandung,7,3,2,398 m²,450 m²
Rp 46 Miliar,Rp 236 Jutaan (Tenor 20 Tahun),JUAL RUMAH RAYA KUPANG BARU,Surabaya,4,4,,1818 m²,360 m²
Rp 12 Miliar Total,Rp 61 Jutaan (Tenor 20 Tahun),Ruko Gandeng Fatmawati ~ Hadap Jalan Besar ~ 3.5 Lt,Jakarta Selatan,,2,,169 m²,600 m²
Rp 14 Miliar Total,Rp 72 Jutaan (Tenor 20 Tahun),"Tempat Usaha Mainroad Cibaduyut cocok untuk Bengkel, Carwash, Rumah Makan, Gudang, Jasa Angkutan",Bandung,,2,,1730 m²,650 m²
"Rp 1,35 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),JUAL RUMAH NORTHWEST CENTRAL,Surabaya,2,2,,72 m²,71 m²
Rp 950 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Di Poris Indah 5x12 Shm Hadap Utara,Tangerang,2,1,1,60 m²,52 m²
Rp 850 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Poris Indah 6x10 Shm Hadap Selatan,Tangerang,2,1,1,60 m²,50 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Nego Sampai Deal Rumah Di Semanan 6x15 Shm 2 Lantai,Jakarta Barat,3,3,1,90 m²,110 m²
"Rp 1,1 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Poris 2.5 Lantai Luas 6x10 Shm Bangunan 138m2,Tangerang,3,2,1,60 m²,138 m²
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),Rumah Baru Di Metro Permata 1 Hook 6x15 Hadap Barat,Tangerang,3,2,2,90 m²,120 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Citra Garden Puri Cluster Casco 6x12.5 Lb69,Jakarta Barat,2,2,1,75 m²,69 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Kosambi Baru 6x15 Hadap Selatan 1 Lantai Shm,Jakarta Barat,3,1,1,90 m²,66 m²
"Rp 1,98 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Baru Taman Aries Tanah Ngantong Luas 74m2 Bangunan 110m2,Jakarta Barat,3,3,1,74 m²,110 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Rumah Metro Permata 1 Luas 10x21 Shm Semi Furnished,Tangerang,3,2,,210 m²,160 m²
"Rp 1,45 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Taman Semanan Indah 4x17 Shm 2 Lantai,Jakarta Barat,2,2,1,68 m²,100 m²
"Rp 2,6 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah Metro Permata 1 Luas 180m2 10x18 Shm,Tangerang,3,2,2,180 m²,110 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Citra Garden Puri Cluster Casco 5x12.5 SHM,Jakarta Barat,2,2,1,62 m²,70 m²
"Rp 1,45 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Taman Semanan Indah 4x17 Shm 2 Lantai,Jakarta Barat,2,2,1,68 m²,100 m²
"Rp 2,6 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah Metro Permata 1 Luas 180m2 10x18 Shm,Tangerang,3,2,2,180 m²,110 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Citra Garden Puri Cluster Casco 5x12.5 SHM,Jakarta Barat,2,2,1,62 m²,70 m²
Rp 700 Juta,Rp 3 Jutaan (Tenor 20 Tahun),RUMAH DAENG TATA KOMP. TATA GRIYATAMA,Makassar,4,3,1,105 m²,
"Rp 3,6 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Di Jual Rumah Hook Kokoh Siap Huni Di Jatiwaringin Dekat Lrt Dan Tol Jatibening Bekasi,Bekasi,5,4,2,180 m²,250 m²
Rp 9 Juta /m²,Rp 50 Ribuan (Tenor 20 Tahun),Dijual Tanah Kavling Luas 23 Hektar Dan Bangunan Pinggir Jalan Ciputat - Tangerang Selatan,Tangerang Selatan,,,,23000 m²,
Rp 370 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Luas 90 Meter Aster 2 Legok,Tangerang,2,1,1,90 m²,70 m²
Rp 950 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Kavling Modern Design American Clasic 2 Lantai Dekat Tol Jatiwaringin,Bekasi,3,2,1,98 m²,100 m²
"Rp 3,2 Miliar Total",Rp 16 Jutaan (Tenor 20 Tahun),Ruko Mainroad Pagarsih cocok untuk Percetakan/Usaha Lainnya,Bandung,,1,1,150 m²,150 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Rumah Pulo Bidadari Pulogebang Cakung Jaktim Strategis Bebas Banjir,Jakarta Timur,4,4,,300 m²,125 m²
"Rp 8,5 Miliar Total",Rp 43 Jutaan (Tenor 20 Tahun),Ruko Dulatip Cocok Untuk Berbagai Usaha,Bandung,,2,,102 m²,260 m²
Rp 33 Miliar Total,Rp 169 Jutaan (Tenor 20 Tahun),Dijual Gedung Komersial / Tempat Usaha Ex F&b Dikemang - Jakarta Selatan,Jakarta Selatan,,,,635 m²,1800 m²
"Rp 2,4 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Dijual Cepat RUMAH DAAN MOGOT ESTATE -CENGKARENG,Tangerang,3,4,1,200 m²,200 m²
"Rp 1,35 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),DI JUAL RUMAH  Daerah Menceng Tegal Alur JakBar,Jakarta Barat,3,2,1,60 m²,150 m²
Rp 13 Miliar Total,Rp 66 Jutaan (Tenor 20 Tahun),"Ruko Mainroad Otista Sebelah Kiri ada Parkir, Langka!!",Bandung,,3,2,320 m²,900 m²
"Rp 6,5 Miliar Total",Rp 33 Jutaan (Tenor 20 Tahun),Good For Investor Gudang Ex Pabrik Plastik Di Holis Bandung,Bandung,,1,,769 m²,800 m²
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Dijual Cepat Rumah Kontrakan Masih Aktif, Di Jln Jati Sampurna. Kota Bekasi.",Bekasi,9,9,,229 m²,150 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah Bagus 2 Lantai Di Poris Tangerang,Tangerang,3,3,,60 m²,90 m²
"Rp 30,5 Miliar Total",Rp 156 Jutaan (Tenor 20 Tahun),Ruang Usaha Sayap Riau Pasar Cisangkuy,Bandung,,,,800 m²,650 m²
"Rp 3,95 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),JUAL RUMAH JEMURSARI REGENCY,Surabaya,4,4,,240 m²,350 m²
"Rp 2,4 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Dijual Cepat Rumah Di Summarecon Bekasi. Posisi Hook, Bagus dan Murah.",Bekasi,4,5,1,119 m²,200 m²
"Rp 5,9 Miliar Total",Rp 30 Jutaan (Tenor 20 Tahun),Ruko Mainroad Sriwijaya Sayap Bkr,Bandung,,5,,400 m²,450 m²
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Dijual Cepat BU Perum Duta Bandara Permai Dadap Kosambi Tangerang,Tangerang,3,2,,90 m²,150 m²
"Rp 4,2 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),Botany Hills at Fatmawati.,Jakarta Selatan,4,3,,60 m²,140 m²
Rp 850 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Di Jual Cepat Rumah Duta Bandara Permai Dadap,Tangerang,2,2,,120 m²,120 m²
Rp 3 Miliar Total,Rp 15 Jutaan (Tenor 20 Tahun),"Ruko Singgasana Pradana Cocok Untuk Kuliner, Kantor, Gudang",Bandung,,2,,101 m²,180 m²
Rp 40 Miliar Total,Rp 205 Jutaan (Tenor 20 Tahun),Dijual Lahan Kalimalang Jaktim ~ Luas 8900 M2 ~ Komersil ~ Sangat Menarik ~ Dibawah Njop!,Jakarta Timur,,,,8900 m²,
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"Rumah Dijual Di Citra Garden 2, Jakarta Barat.",Jakarta Barat,3,3,1,90 m²,116 m²
"Rp 10,5 Miliar",Rp 54 Jutaan (Tenor 20 Tahun),"Rumah Dijual 10x25 Di Golf Island, Jakarta Utara.",Jakarta Utara,3,3,2,250 m²,250 m²
"Rp 1,9 Miliar Total",Rp 9 Jutaan (Tenor 20 Tahun),Dijual  Cepat Ruko 2 Lantai Di Citra 2 ext,Jakarta Barat,,2,,68 m²,128 m²
"Rp 5,9 Miliar",Rp 30 Jutaan (Tenor 20 Tahun),Di Jual Cepat Rumah Taman Surya 2 1/2 Lantai,Jakarta Barat,3,4,,264 m²,380 m²
Rp 40 Miliar Total,Rp 205 Jutaan (Tenor 20 Tahun),Dijual Cepat Gedung Taman Kebon Sirih. Posisi Hook. Jakarta Pusat.,Jakarta Pusat,,5,,406 m²,926 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Rumah baru modern minimalis Cluster Mahogany di Summarecon Bogor,Bogor,4,3,2,144 m²,159 m²
"Rp 2,8 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Rumah Sunter Agung Jaya Hadap Barat Siap Huni,Jakarta Utara,3,2,3,140 m²,170 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Dijual Rumah Lama Terawat Turangga Buah batu Harga Menarik,Bandung,5,2,1,212 m²,150 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Hegarmanah Apartment 2br Fully Furnish Istimewa,Bandung,2,1,,,78 m²
