price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
Rp 930 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Modern Idaman 15 Menit ke RS Kartika Husada Bebas Banjir J28060,Bekasi,3,3,,80 m²,85 m²
Rp 780 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah SHM LT 110 Siap KPR 15 Menit ke Gerbang Tol Serpong 2 J16567,Tangerang Selatan,2,1,,110 m²,92 m²
Rp 930 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Modern Idaman 15 Menit ke RS Kartika Husada Bebas Banjir J28060,Bekasi,3,3,,80 m²,85 m²
Rp 780 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Hadap Utara 9 menit ke Bintaro Jaya Xchange Mall 2 Harga Nego Dibantu KPR J13205,Tangerang Selatan,2,2,,60 m²,36 m²
"Rp 1,36 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Strategis 15 menit ke Mall Ciputra Cibubur Dibantu KPR J20014,Jakarta Timur,3,2,1,136 m²,90 m²
"Rp 1,44 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah 2Lt Siap Huni 15 Menit ke Cibubur Plaza Dibantu KPR J16830,Bogor,2,2,,119 m²,100 m²
Rp 980 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Rumah Hook LB 162 Akses Cepat ke Tol Kota Wisata Dibantu KPR J13236,Bogor,3,3,,108 m²,162 m²
"Rp 1,27 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Rumah LT 186 dekat  Mall Ciputra Cibubur, Bogor Gratis Renov J11398",Bogor,3,2,,186 m²,110 m²
"Rp 1,22 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah SHM Hadap Utara LT 168 Siap KPR di Cileungsi 16 menit ke Metropolitan Mall Cibubur J16885,Bogor,3,3,,168 m²,200 m²
"Rp 1,14 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Hook LT 134 Semi Furnished 10 menit ke Mal Ciputra Cibubur di Gunung Putri J21638,Bogor,2,1,,134 m²,44 m²
Rp 530 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Strategis Bebas Banjir dekat Gerbang Tol Citeureup Dibantu KPR J20778,Bogor,2,1,1,84 m²,70 m²
"Rp 2,37 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Strategis Dekat Bintaro 10 Menit ke Terminal Bus Siap KPR J6590,Tangerang Selatan,4,2,,126 m²,150 m²
Rp 740 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Idaman Dekat Sentul 10 Menit ke Stasiun Cilebut J30954,Bogor,2,2,,97 m²,70 m²
Rp 510 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Murah Terawat 10 Menit ke Stasiun Depok 1 Lantai Sudah Renov J28653,Depok,2,1,,68 m²,45 m²
"Rp 1,13 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah 5 Menit ke Pintu Tol Sentul Barat Free Renov Siap KPR J32495,Bogor,3,1,,90 m²,100 m²
Rp 500 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah SHM 1 Lantai Dekat Citayam 15 Menit ke Stasiun DP Ringan J30682,Depok,2,1,,60 m²,45 m²
"Rp 1,07 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah LT 98 Siap Renov 8 Menit ke Gerbang Tol Sentul Barat Bisa KPR J32512,Bogor,3,1,,98 m²,80 m²
"Rp 1,13 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Siap Huni di Bogor 5 Menit ke Gerbang Tol 3 KT Dibantu KPR J32495,Bogor,3,1,,90 m²,100 m²
"Rp 1,07 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Strategis 8 Menit ke Gerbang Tol Sentul Barat Free Renov J32512,Bogor,3,1,,98 m²,80 m²
"Rp 1,13 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Asri Strategis 10 Menit ke Gerbang Tol Sentul 2 Dibantu KPR J32495,Bogor,3,1,,90 m²,100 m²
Rp 520 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah SHM DP Murah 15 menit ke Gerbang Tol Sawangan 4 Dibantu KPR J26418,Depok,2,1,,72 m²,40 m²
"Rp 1,01 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Sudah Renov di Depok Akses Stasiun dan Terminal Siap Huni J28358,Depok,3,3,,72 m²,72 m²
"Rp 1,01 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Sudah Renov di Depok Akses Stasiun dan Terminal Siap Huni J28358,Depok,3,3,,72 m²,72 m²
"Rp 1,18 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Strategis Siap Huni 10 menit ke RS SARI ASIH CIPONDOH Dibantu KPR J27426,Tangerang,3,3,,53 m²,88 m²
Rp 460 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Cicilan Murah 10 Menit ke Yogya Grand Dramaga Dibantu KPR J25525,Bogor,2,1,,60 m²,45 m²
Rp 440 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Minimalis SHM di Depok 7 Menit ke Terminal LT 60 Siap Huni J32307,Depok,2,1,,60 m²,58 m²
Rp 940 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah 2 Lt Strategis dekat Gerbang Tol BSD Barat 1 Dibantu KPR J29034,Tangerang Selatan,2,2,,84 m²,59 m²
"Rp 1,4 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah 2 Carport 5 Menit ke Stasiun LRT Harjamukti Free Renov J-27111,Depok,3,3,,101 m²,121 m²
Rp 440 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah 2 KT Strategis 15 Menit ke Terminal Sawangan Bebas Banjir J32307,Depok,2,1,,60 m²,58 m²
"Rp 1,03 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah 2 Lt Luas Hadap Timur 15 Menit ke RS Mitra Keluarga Cibubur J-28789,Jakarta Timur,3,2,,111 m²,150 m²
"Rp 1,46 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah LB 120 Hadap Timur 15 Menit ke Gerbang Tol Pinang Siap Huni J32353,Tangerang Selatan,3,2,,80 m²,120 m²
"Rp 1,05 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Siap Huni 10 Menit ke Gerbang Tol Tanah Tinggi 2 Bebas Banjir J32463,Tangerang Selatan,2,1,,102 m²,84 m²
Rp 930 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah 2 Lt Hadap Utara dekat Living World Grand Wisata Bekasi J-28060,Bekasi,3,3,,80 m²,85 m²
Rp 650 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah SHM Hadap Timur 15 Menit ke Trans Studio Mall Cibubur Dibantu KPR J27456,Jakarta Timur,2,1,,60 m²,36 m²
Rp 730 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah 1 Lantai Dekat Summarecon Mall Bekasi SHM Bebas Banjir J31594,Bekasi,2,1,,72 m²,50 m²
"Rp 1,05 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah LT 102 Strategis Akes Dekat Gerbang Tol Buaran Indah 1 Bisa KPR J32463,Jakarta Barat,2,1,,102 m²,84 m²
"Rp 1,46 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah 2 Lt Hadap Timur 8 Menit ke Terminal Poris Plawad Free Renov J32353,Jakarta Barat,3,2,,80 m²,120 m²
Rp 540 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah SHM Ready Furnished 6 menit ke RS Satria Medika Bebas Banjir J21265,Bekasi,2,1,,60 m²,45 m²
Rp 540 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Baru Renov Hadap Timur 6 menit ke RS Satria Medika Siap KPR J21265,Bekasi,2,1,,60 m²,45 m²
Rp 440 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Cicilan Murah 9 Menit ke Stasiun Citayam Dibantu KPR J32307,Depok,2,1,,60 m²,58 m²
"Rp 1,46 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah SHM Strategis Dekat RS Mandaya Royal Puri 3 KT Dibantu KPR J32353,Jakarta Barat,3,2,,80 m²,120 m²
"Rp 1,01 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah 2 Lt Free Renov Siap KPR 15 menit ke Stasiun Citayam J28358,Depok,3,3,,72 m²,72 m²
Rp 570 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Murah Dekat Stasiun Bogor 15 Mnt ke Stasiun Cilebut J24502,Bogor,2,1,,75 m²,40 m²
Rp 770 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Hadap Utara Semi Furnished 15 Menit ke STASIUN BOGOR Bisa KPR J26229,Bogor,2,1,,96 m²,54 m²
"Rp 1,43 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Siap KPR Dekat Pintu Tol Kunciran Tangerang Bisa Nego J24173,Tangerang,2,2,,72 m²,67 m²
Rp 990 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Rumah Minimalis Sudah Renovasi dekat Mal Ciputra Cibubur Hadap Utara J15973,Bogor,2,1,,105 m²,60 m²
Rp 960 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Modern Hadap Selatan 10 menit ke RS Hermina Bogor Sudah Renov J23641,Bogor,3,1,,72 m²,125 m²
Rp 730 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Ruamah Bebas Banjir 4 Menit ke Terminal di Bekasi LT 72 Siap Huni J31594,Bekasi,2,1,,72 m²,50 m²
Rp 680 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Cantik Bebas Banjir 14 menit ke Summarecon Mall Bekasi Siap Huni J-28206,Bekasi,2,1,,60 m²,42 m²
Rp 440 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah DP Murah 10 menit ke Plaza Taman Harapan Baru Dibantu KPR J28822,Bekasi,2,1,,60 m²,40 m²
"Rp 1,01 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah 2 Lt Free Renov Siap KPR 15 menit ke Stasiun Citayam J28358,Depok,3,3,,72 m²,72 m²
Rp 410 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Strategis Gratis Renov 15 Menit ke Stasiun Bojong Gede Siap KPR J31591,Bogor,2,1,,60 m²,29 m²
"Rp 1,43 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah SHM Gratis Renov 10 Menit ke Plaza Baru Ciledug J24173,Tangerang Selatan,2,2,,72 m²,67 m²
"Rp 1,03 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah SHM Hadap Timur 6 Menit ke Mall Metropolitan Cibubur Dibantu KPR J14983,Jakarta Timur,2,2,,72 m²,52 m²
Rp 410 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Terawat Siap Huni Dekat Sentul 15 Menit ke Stasiun Dibantu KPR J31591,Bogor,2,1,,60 m²,29 m²
"Rp 1,08 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Seken Terawat 15 Menit ke Gerbang Tol Kukusan 3 SHM Siap KPR J25953,Depok,3,2,,109 m²,72 m²
"Rp 1,4 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Luas 2 Lt Free Renov 9 Menit ke Trans Studio Mall Cibubur Harga Nego J-27111,Jakarta Timur,3,3,,101 m²,121 m²
Rp 730 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Minimalis 4 Menit ke Terminal Bayangan Pondok Ungu Bebas Banjir J31594,Bekasi,2,1,,72 m²,50 m²
Rp 890 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah SHM 15 menit ke Gerbang Tol Sentul Barat Free Renov J-28448,Bogor,2,1,,98 m²,45 m²
Rp 410 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Cicilan Murah 15 Menit ke Stasiun Bojong Gede Siap KPR J31591,Bogor,2,1,,60 m²,29 m²
"Rp 1,94 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah SHM Dibantu Kpr Selangkah Ke The Park Sawangan J21938,Depok,2,2,,144 m²,70 m²
Rp 520 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Strategis Siap KPR 10 menit ke RSIA ASYIFA Depok 1 Lantai J26418,Depok,2,1,,72 m²,40 m²
"Rp 1,33 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah 4 KT Siap KPR 10 Menit ke RS Citra Medika Depok Harga Nego Bebas Banjir J21602,Depok,3,3,,120 m²,98 m²
Rp 770 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Semi Furnished 15 Menit ke Stasiun Bogor Ada Carport Hadap Utara J-26229,Bogor,2,1,,96 m²,54 m²
Rp 990 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Rumah SHM Semi Furnished dekat Mall dan Sekolah di Cibubur J15973,Jakarta Timur,2,1,,105 m²,60 m²
Rp 990 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Rumah LT 105 Hadap Utara 25 menit ke Mall Ciputra Cibubur Bebas Biaya Biaya J15973,Bogor,2,1,,105 m²,60 m²
Rp 590 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah SHM Hadap Utara 15 Mnt ke Stasiun Bojong Gede Dibantu KPR J26037,Bogor,2,1,,72 m²,36 m²
Rp 450 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah 10 Menit ke CitiPlaza Kutabumi Hadap Selatan Dibantu KPR J25760,Tangerang,2,1,,60 m²,75 m²
Rp 760 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Seken Siap Renov Dekat Gerbang Tol Marga Jaya 2 Dibantu KPR J31162,Bekasi,3,1,,78 m²,60 m²
Rp 460 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Free Renov DP Murah 15 Mnt ke RSUD Kota Bogor Dibantu KPR J25525,Bogor,2,1,,60 m²,45 m²
"Rp 1,94 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah LT 144 SHM 15 menit ke Gerbang Tol Limo Utama Dibantu KPR J21938,Depok,2,2,,144 m²,70 m²
Rp 590 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Hadap Utara Siap KPR 16 menit ke Stasiun Cilebut J26037,Bogor,2,1,,72 m²,36 m²
Rp 460 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Murah Sudah Renov 10 Menit ke Terminal Bubulak Dibantu KPR J25525,Bogor,2,1,,60 m²,45 m²
Rp 780 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Luas Siap Huni LT 150 dekat RS Sentosa Bogor Dibantu KPR  J27852,Bogor,2,2,,150 m²,54 m²
Rp 570 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Hadap Timur Sudah Renov 15 Menit ke Stasiun Cilebut Dibantu KPR J24502,Bogor,2,1,,75 m²,40 m²
Rp 450 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah SHM Hadap Selatan 10 Menit ke CitiPlaza Kutabumi Dibantu KPR J25760,Tangerang,2,1,,60 m²,75 m²
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Siap Renov Dekat Fasilitas Kesehatan di Citayam Bisa KPR J24660,Depok,2,2,,84 m²,57 m²
Rp 590 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Sudah Renov 10 Menit ke Gerbang Tol Sentul Barat Hadap Selatan Siap KPR J24940,Bogor,2,1,,72 m²,36 m²
Rp 770 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Hadap Utara Baru Renov 15 Menit ke STASIUN BOGOR J26229,Bogor,2,1,,96 m²,54 m²
Rp 780 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah LT 150 SHM 15 Menit ke RSUD Parung Dibantu KPR J27852,Bogor,2,2,,150 m²,54 m²
Rp 600 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Gratis Renov 15 menit ke Stasiun Cilebut Siap KPR Bebas Banjir J26134,Bogor,2,2,,84 m²,50 m²
"Rp 1,03 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Carport Luas 10 Menit ke RSUD Jatisampurna LT 111 Siap Huni J28789,Bekasi,3,2,,111 m²,150 m²
"Rp 1,03 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Carport Luas 10 Menit ke RSUD Jatisampurna LT 111 Siap Huni J28789,Bekasi,3,2,,111 m²,150 m²
"Rp 1,01 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah LT 100 Siap Huni Dekat Gerbang Tol Serpong 2 Sudah Renov J-27865,Tangerang Selatan,3,2,,100 m²,81 m²
Rp 510 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Strategis Akses Dekat Stasiun Citayam DP Ringan Siap KPR J28653,Bogor,2,1,,68 m²,45 m²
"Rp 1,61 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah 3 Lt Siap KPR 15 menit ke Lippo Mall Karawaci Hadap Selatan J19186,Tangerang,3,3,,60 m²,90 m²
"Rp 1,61 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Hadap Selatan 3 Lt Strategis dekat  QBIG BSD City Dibantu KPR J19186,Tangerang,3,3,,60 m²,90 m²
Rp 590 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Strategis Dibantu KPR dekat Gerbang Tol Sentul Barat Bogor J26037,Bogor,2,1,,72 m²,36 m²
Rp 600 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Strategis Gratis Renov 10 Mnt ke Terminal Bojong Gede Siap Huni J26134,Bogor,2,2,,84 m²,50 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Akses Mudah ke Gerbang Tol Margonda 3 Siap Renov J22561,Depok,2,1,,84 m²,32 m²
Rp 450 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Hadap Selatan 10 Menit ke CitiPlaza Kutabumi SHM Siap KPR Bisa Nego J25760,Tangerang,2,1,,60 m²,75 m²
Rp 410 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Free Renovasi 15 menit ke Stasiun Cilebut Dibantu KPR J30376,Bogor,2,1,,60 m²,60 m²
"Rp 1,18 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah 2 Lt Bebas Banjir di Bekasi Akses Dekat Stasiun Siap Renov J26573,Bekasi,4,3,,105 m²,105 m²
Rp 590 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah SHM Free Renov 15 Mnt ke Tol Sentul Selatan 2 Siap Huni J24940,Bogor,2,1,,72 m²,36 m²
"Rp 1,04 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Siap Renov Strategis dekat Stasiun Sudimara Tangsel Bisa Nego Dibantu KPR J21497,Tangerang Selatan,2,1,,104 m²,102 m²
"Rp 1,15 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Idaman di Bekasi 10 Menit ke Gerbang Tol Sudah Renov J24522,Bekasi,3,1,,120 m²,83 m²
"Rp 1,94 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah SHM Luas 15 Menit Ke Gerbang Tol Pamulang Harga Nego Siap Kpr J21938,Tangerang Selatan,2,2,,144 m²,70 m²
Rp 590 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah SHM Strategis di Bogor 15 Menit ke AEON Sentul Siap KPR J24940,Bogor,2,1,,72 m²,36 m²
"Rp 1,13 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah 2 Carport Dekat Cakung 15 Menit ke Terminal Sudah Renov J-20679,Jakarta Timur,3,2,,97 m²,93 m²
"Rp 1,51 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Dekat Bekasi 15 Menit ke Mall SHM Bebas Banjir J20449,Bekasi,6,4,1,130 m²,210 m²
Rp 880 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah SHM 10 Mnt ke Stasiun Bogor Free Renov Siap KPR J24656,Bogor,3,1,,84 m²,84 m²
"Rp 1,43 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Siap Huni 15 menit ke Living World Alam Sutera Dibantu KPR J24173,Tangerang Selatan,2,2,,72 m²,67 m²
Rp 590 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Bebas Banjir SHM dekat Summarecon Mall Bekasi Gratis Renovasi J24573,Bekasi,2,1,,60 m²,45 m²
Rp 880 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Asri 15 Menit ke Gerbang Tol Sentul Barat Siap KPR Gratis Renov J24656,Bogor,3,1,,84 m²,84 m²
Rp 870 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah SHM Strategis 10 Menit ke Stasiun Kranji Hadap Utara J-31026,Jakarta Timur,2,1,,108 m²,68 m²
Rp 960 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Strategis Dekat Stasiun Jati Bening Baru Bebas Banjir J22972,Bekasi,3,1,,109 m²,63 m²
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai SHM 10 Menit ke RSIA Citra Insani Dibantu KPR J24660,Depok,2,2,,84 m²,57 m²
Rp 830 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Minimalis Bisa KPR 15 Menit ke Stasiun Depok Baru Gratis Renov J24453,Depok,2,1,,70 m²,45 m²
Rp 590 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Siap Kpr Hadap Utara Dekat Summarecon Bekasi Bebas Biaya Biaya J24573,Bekasi,2,1,,60 m²,45 m²
Rp 570 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Dibantu KPR 4 Mnt ke RSIA Bunda Suryatni Bogor Bebas Banjir J24502,Bogor,2,1,,75 m²,40 m²
Rp 710 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Free Renov dekat Gerbang Tol Sentul 2 Dibantu KPR J24174,Bogor,2,1,,91 m²,40 m²
Rp 880 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Strategis Semi Furnished 10 Menit ke Bogor Junction Hadap Selatan Siap KPR J24656,Bogor,2,1,,84 m²,84 m²
Rp 960 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Minimalis Carport Luas 15 menit ke Gerbang Tol Sentul Barat Semi Furnished J23641,Bogor,3,1,,72 m²,125 m²
Rp 590 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah LT 78 Strategis 10 Menit ke Gerbang Tol Sentul Barat Gratis Renov J23581,Bogor,2,1,,78 m²,45 m²
Rp 960 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Strategis Semi Furnished 10 menit ke RSIA Bunda Suryatni Bogor Dibantu KPR J23641,Bogor,3,1,,72 m²,125 m²
Rp 760 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah SHM Terawat Akses Dekat Tol Bekasi Barat 1 SHM Free Renov J-31162,Bekasi,3,1,,78 m²,60 m²
"Rp 1,61 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah 3 Lt Hadap Selatan 14 menit ke Grand Serpong Mall J19186,Tangerang,3,3,,60 m²,90 m²
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Siap Huni 2 Lt SHM 10 Menit ke RSIA Citra Insani Dibantu KPR J24660,Bogor,2,2,,84 m²,57 m²
Rp 760 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Strategis 10 Menit ke Primaya Hospital Bekasi Utara Bebas Banjir J-31162,Bekasi,3,1,,78 m²,60 m²
"Rp 1,26 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah 2 Lt Baru Renov dekat Sekolah dan Tol di Depok Dibantu KPR J18782,Depok,3,3,,125 m²,94 m²
"Rp 1,18 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah 4 KT Hadap Utara di Bekasi Akses Cepat ke Stasiun Siap Huni J-26573,Bekasi,4,3,,105 m²,105 m²
Rp 795 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Siap Huni di Depok Akses Dekat Tol Cimanggis 1 Lt Bisa KPR J-26848,Depok,2,2,,84 m²,57 m²
Rp 710 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Hadap Selatan 8 Menit ke Cibinong City Mall Dibantu KPR J24174,Bogor,2,1,,91 m²,40 m²
"Rp 1,22 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Minimalis Terawat Dekat BSD 15 Menit ke Gerbang Tol Bisa KPR J-31295,Tangerang,3,2,,90 m²,80 m²
Rp 960 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah 3 KT Siap Renov 15 Menit ke Gerbang Tol Bambu Apus 2 Bisa KPR J-22972,Bekasi,3,1,,109 m²,63 m²
Rp 830 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah 10 Menit ke Gerbang Tol Kukusan 1 Depok Semi Furnished Dibantu KPR J24453,Depok,2,1,,70 m²,45 m²
"Rp 1,16 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Modern Baru Renov 15 Menit ke Stasiun Depok Siap Huni J23664,Depok,3,2,,148 m²,45 m²
"Rp 1,18 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Siap Renov 14 Menit ke Summarecon Mall Bekasi Hadap Utara J-26573,Bekasi,4,3,,105 m²,105 m²
Rp 710 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah 8 Menit ke Cibinong City Mall Baru Renov Semi Furnished J24174,Bogor,2,1,,91 m²,40 m²
Rp 590 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah 1 Lantai Siap Huni 9 Menit ke Gerbang Tol Cibadak 2 Free Renov J23581,Bogor,2,1,,78 m²,45 m²
Rp 960 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah LT 109 Strategis di Bekasi Akses Dekat Tol 1 Lantai Siap KPR J-22972,Bekasi,3,1,,109 m²,63 m²
Rp 640 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Minimalis Modern Dekat BSD 10 Menit ke Stasiun Siap Huni J-31392,Tangerang,2,1,,54 m²,45 m²
"Rp 1,99 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Tanah Luas Dekat Pamulang 10 Menit ke RS dan Mall Bisa KPR J-31780,Tangerang Selatan,6,2,,233 m²,167 m²
Rp 830 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Gratis Renov 15 Min ke Rumah Sakit Umum Andhika Jaksel Dibantu KPR J24453,Jakarta Selatan,2,1,,70 m²,45 m²
Rp 795 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Siap Huni di Depok Akses Dekat Tol Cimanggis 1 Lt Bisa KPR J-26848,Depok,2,2,,84 m²,57 m²
"Rp 1,98 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Idaman Siap Huni 6 menit ke Stasiun Rawa Buntu Dibantu KPR J-28207,Tangerang,3,3,,112 m²,110 m²
"Rp 1,44 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Minimalis Asri 15 Menit ke Stasiun Rawa Buntu Dibantu KPR J-23727,Tangerang,3,3,,120 m²,120 m²
