price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Green Andara Residence Luas Tanah 204m Bagus,Depok,4,3,2,204 m²,200 m²
"Rp 10,5 Juta /m²",Rp 60 Ribuan (Tenor 20 Tahun),Dijual Kavling Matang Tanah Darat Siap Bangun Di Permata Bintaro,Tangerang Selatan,,,,197 m²,
Rp 9 Miliar Total,Rp 46 Jutaan (Tenor 20 Tahun),"Gudang Bagus, Murah dan dilokasi Strategis Jl. Tanjung Pura, Kalideres, Jakarta Barat *0012-DAD*",Jakarta Barat,,1,,983 m²,600 m²
Rp 880 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Rumah Siap Huni 2 Lantai di Cluster Sukun Pondok Indah, Sukun, Kota Malang",Malang,3,2,,95 m²,108 m²
"Rp 9,9 Juta /m²",Rp 60 Ribuan (Tenor 20 Tahun),Tanah Komersil Di Jl. Cendrawasih Bintaro Exchange Bintaro,Tangerang Selatan,,,,5050 m²,
Rp 550 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Jual Sangat Murah Bu Apartemen Pasar Baru Mansion,Jakarta Pusat,2,1,,,51 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Bagus Siap Huni di Margahayu Raya Metro Jalan Lebar,Bandung,6,3,2,204 m²,300 m²
"Rp 15,8 Miliar",Rp 81 Jutaan (Tenor 20 Tahun),Tanah Ocean View Di Gita Kencana Jimbaran,Badung,,,,1320 m²,
Rp 235 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Sukodadi Residence Wagir Perumahan Murah Berkualitas Di Malang,Malang,2,1,1,60 m²,30 m²
Rp 960 Juta,Rp 4 Jutaan (Tenor 20 Tahun),JUAL CEPAT RUMAH ESTETIK MARGAHAYU 2 LANTAI HARGA DISKON KHUSUS MINGGU INI,Bandung,3,2,,72 m²,85 m²
"Rp 7,5 Miliar",Rp 38 Jutaan (Tenor 20 Tahun),Dijual Rumah Mewah Hook Dg Swimming Pool Dalam Cluster Menteng,Tangerang Selatan,4,4,2,340 m²,500 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"Turun Harga !! Rumah Baru Dekat Tol di Area Araya, Kota Malang",Malang,4,2,,146 m²,110 m²
"Rp 8,5 Juta /m²",Rp 50 Ribuan (Tenor 20 Tahun),Tanah Kavling di Komplek Cigadung Green Land Cigadung Jarang Ada,Bandung,,,,280 m²,
Rp 9 Miliar,Rp 46 Jutaan (Tenor 20 Tahun),Rumah Industrial Swimming Pool dan Gym dekat Permata Bintaro Jaya,Tangerang Selatan,6,5,6,566 m²,600 m²
"Rp 9,75 Miliar",Rp 50 Jutaan (Tenor 20 Tahun),Rumah Mewah Komp.chrysant Panakkukang Makassar,Makassar,5,5,1,500 m²,1000 m²
Rp 9 Juta /m²,Rp 50 Ribuan (Tenor 20 Tahun),Tanah Kavling di Cigadung Rancakendal Gandaria,Bandung,,,,143 m²,
"Rp 4,99 Miliar Total",Rp 25 Jutaan (Tenor 20 Tahun),Di Jual Gudang Siap Pakai Lokasi Strategis 0034 JOE,Tangerang,,1,1,450 m²,420 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Rumah Murah Hitung Tanah Komplek Cigadung,Bandung,3,2,1,437 m²,200 m²
"Rp 18,9 Miliar",Rp 97 Jutaan (Tenor 20 Tahun),"Rumah Pondok Indah Lokasi Bagus, Ada Kolam Renang, Lokasi Bagus",Jakarta Selatan,4,3,2,470 m²,400 m²
Rp 9 Juta Total,Rp 50 Ribuan (Tenor 20 Tahun),Tanah Kavling di Komplek Dosen UNPAD Cigadung,Bandung,,,,400 m²,
Rp 12 Miliar Total,Rp 61 Jutaan (Tenor 20 Tahun),GUDANG SIAP PAKAI DI BENOWO SURABAYA,Surabaya,,1,,932 m²,932 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),THE ROSEBAY Graha Famili Hunian Nuansa Resort berkonsep Low Rise Residential,Surabaya,2,2,,,79 m²
Rp 2 Miliar Total,Rp 10 Jutaan (Tenor 20 Tahun),"5 Ruko Baru Gress Nol Jalan Raya Cangkir Driyorejo Gresik, Daerah Ramai dan Siap Pakai",Gresik,,3,,112 m²,202 m²
"Rp 3,3 Miliar Total",Rp 16 Jutaan (Tenor 20 Tahun),"Rumah Kost Aktif MULYOSARI Surabaya Timur, Pasif Income dan Lokasi Strategis. Dekat Pakuwon City Mall dan Kenjeran",Surabaya,,7,,330 m²,311 m²
"Rp 1,85 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"KALIKEPITING Rumah Baru Minimalis Modern, Dekat UNAIR dan Galaxy Mall Surabaya Timur",Surabaya,4,3,,105 m²,128 m²
Rp 685 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Langka Apartemen Lantai Rendah Universitas Ciputra (UC) Surabaya - Tower Berkeley,Surabaya,2,1,,,62 m²
Rp 250 Juta,Rp 1 Jutaan (Tenor 20 Tahun),APARTEMEN FULL FURNISH TYPE STUDIO,Surabaya,Studio,1,,,23 m²
"Rp 1,97 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Jl Libra (karang Empat) Surabaya Timur Daerah Ramai Padat Penduduk,Surabaya,4,2,,216 m²,200 m²
"Rp 22,3 Miliar Total",Rp 114 Jutaan (Tenor 20 Tahun),"Kavling Tanah Nol Jalan Propinsi Raya Cerme Lor Gresik, Akses Hanya 500 Meter Dari Pintu Tol Cerme",Gresik,,,,10157 m²,
"Rp 7,3 Miliar Total",Rp 37 Jutaan (Tenor 20 Tahun),Ruko 1 petak di jl. Ratulangi makassar,Makassar,,4,,150 m²,400 m²
Rp 500 Juta Total,Rp 2 Jutaan (Tenor 20 Tahun),Kavling Villa Area Villa Aktif Dekat Villa Fumida,Bogor,,,,500 m²,
Rp 2 Miliar Total,Rp 10 Jutaan (Tenor 20 Tahun),Ruko 1 petak di jl.andi tonro makassar,Makassar,,3,,110 m²,250 m²
Rp 950 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Dijual Rumah di Komplek Dki Pondok Kelapa Jakarta Timur,Jakarta Timur,2,3,1,68 m²,110 m²
"Rp 8,8 Miliar",Rp 45 Jutaan (Tenor 20 Tahun),Full Furnished Rumah Golf Island Pik Ukuran 8x25 Hadap Utara,Jakarta Utara,3,3,2,200 m²,240 m²
"Rp 2,69 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Dijual Rumah Siap Huni Kondisi Bagus Di Premier Citra Garden Jakbar,Jakarta Barat,4,3,2,150 m²,200 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Dijual Rumah Siap Huni Di Sleman Area Yogyakarta,Sleman,5,4,1,184 m²,233 m²
"Rp 3,2 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Dijual Rumah Siap Huni Di Kota Wisata Area Bogor,Bogor,4,4,,214 m²,214 m²
Rp 12 Miliar Total,Rp 61 Jutaan (Tenor 20 Tahun),Ruko 2 petak di tengah kota Makassar,Makassar,,2,,200 m²,600 m²
"Rp 1,85 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Dijual Rumah Siap Huni Kondisi Bagus Di Villa Melati Mas Area Serpong,Serang,3,2,1,144 m²,100 m²
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),rumah 2 lantai di legenda wisata siap huni,Jakarta Timur,4,4,2,180 m²,250 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Jual Rmh Jl.kertamukti Ciputat Rumah,Tangerang Selatan,4,3,2,343 m²,400 m²
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),Dijual Rumah Siap Huni Kondisi Bagus Di Vila Dago Area Pamulang Tangsel,Tangerang Selatan,4,3,1,273 m²,400 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Dijual Rumah Kondisi Baru Siap Huni Ada Kitchen Set Di Lavon 2 Claster Vindia,Tangerang,2,2,1,54 m²,125 m²
Rp 580 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Dijual Rumah Bisa Kpr Siap Huni Kondisi Bagus Di Bukit Dago Area Gunung Sindur,Bogor,2,1,1,60 m²,60 m²
"Rp 12,6 Miliar",Rp 65 Jutaan (Tenor 20 Tahun),Apartemen Termewah di Pik Adriya Residences Pik Luas 275 M2 Samping Sekolah Tzu Chi,Jakarta Utara,3,3,,,275 m²
"Rp 2,2 Miliar Total",Rp 11 Jutaan (Tenor 20 Tahun),Ruko 4 Lantai  Di Viktorian Bintaro Sektor 3,Jakarta Selatan,,2,3,32 m²,120 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Kos2 An Di Cluster Taman Okinawa Lippo Karawaci Bagus,Tangerang,7,4,1,120 m²,150 m²
Rp 8 Miliar,Rp 41 Jutaan (Tenor 20 Tahun),Jual Cepat Rumah Murah Luas Di Cipete Dekat Stasiun Mrt H.nawi,Jakarta Selatan,7,4,6,380 m²,250 m²
"Rp 1,1 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Jual Apartemen Kondisi Baru /Blm Pernah Di Tinggali Siap Huni Tree Park,Tangerang,1,1,,,40 m²
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),Dijual Rumah Siap Huni Kondisi Bagus Di Vila Dago Area Pamulang Tangsel,Tangerang Selatan,4,3,1,273 m²,400 m²
"Rp 4,6 Juta /m²",Rp 30 Ribuan (Tenor 20 Tahun),Jual Tanah Datar Ĺuas Siap Bangun Di Pondok Gede,Bekasi,,,,6534 m²,
"Rp 11,5 Miliar",Rp 59 Jutaan (Tenor 20 Tahun),Jual Rmh Pinggir Jalan Daerah Pasar Minggu Rumah,Jakarta Selatan,4,3,3,506 m²,260 m²
"Rp 2,3 Miliar Total",Rp 11 Jutaan (Tenor 20 Tahun),Jual Ruko Di Komplek Perukoan Dekat Lebak Bulus Ruko,Jakarta Selatan,,2,2,60 m²,180 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Jual Rumah Kontrakan Di Dkt Rs Sari Asih Ciputat Rumah,Tangerang Selatan,1,1,1,342 m²,300 m²
Rp 8 Miliar,Rp 41 Jutaan (Tenor 20 Tahun),Jual Rumah Hitung Tanah Murah Dekat Stasiun Mrt H.nawi,Jakarta Selatan,5,4,6,609 m²,200 m²
"Rp 7,7 Miliar",Rp 39 Jutaan (Tenor 20 Tahun),"Dijual Mini Cluster 3 Rmh, 2 Kav Tanah Dan 1 Kios Rumah",Jakarta Selatan,3,2,,600 m²,332 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Dijual Rmh Lama Luas Dlm Komplek Di Kpg Utan Ciputat,Tangerang Selatan,4,2,1,260 m²,150 m²
"Rp 2,9 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Dijual Apartemen Izzara Apartemen,Jakarta Selatan,2,1,,,109 m²
"Rp 3,25 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Rumah Dijual Beserta Kos Kosan Di Bintaro Jaya Depan Stan,Jakarta Selatan,7,4,1,155 m²,250 m²
"Rp 4,7 Miliar",Rp 24 Jutaan (Tenor 20 Tahun),Dijual Rumah Klasik Di Menteng Bintaro,Tangerang Selatan,7,7,2,300 m²,203 m²
Rp 26 Miliar,Rp 133 Jutaan (Tenor 20 Tahun),Jual Rmh Model Lama Di Kebayoran Baru Rumah,Jakarta Selatan,8,5,2,350 m²,350 m²
"Rp 28,1 Miliar",Rp 144 Jutaan (Tenor 20 Tahun),Jual Rumah Klasik Pinggir Jalan Dekat Ke Jl.tb Simatupang Rs Fatmawati Shm,Jakarta Selatan,5,4,4,1124 m²,500 m²
"Rp 9,8 Miliar Total",Rp 50 Jutaan (Tenor 20 Tahun),"Dijual Bangunan Bekas Koperasi Di Jl. Utama Darmawangsa, Nusa Dua",Badung,,4,,1000 m²,1027 m²
Rp 20 Miliar,Rp 102 Jutaan (Tenor 20 Tahun),Anandamaya Residence luxury Apartemen di Sudirman,Jakarta Pusat,3,3,,,268 m²
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),Rumah Dengan Tipe American Classic 2 Lantai Kota Wisata,Bogor,3,4,2,128 m²,130 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Rumah Tipe Modern Kota Wisata 2 Lantai Siap Huni,Bogor,4,4,2,325 m²,280 m²
"Rp 3,2 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Dengan Tipe Modern Semi Furnished Kota Wisata,Bogor,4,2,2,171 m²,225 m²
"Rp 2,9 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Rumah Dijual Tipe American Classic Semi Furnished di Kota Wisata,Bogor,5,3,2,200 m²,250 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Rumah Dengan Tipe Modern 2 Lantai di Citra Grand,Jakarta Timur,4,3,2,200 m²,330 m²
"Rp 3,9 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),rumah legenda wisata tipe modern posisi hoek sisap huni,Jakarta Timur,3,2,2,303 m²,144 m²
"Rp 2,35 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Tipe Modern 2 Lantai di Kota Wisata,Bogor,4,4,2,153 m²,220 m²
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),Rumah Legenda Wisata 2 Lantai Strategis Siap Huni,Jakarta Timur,3,3,2,168 m²,250 m²
"Rp 9,5 Juta /m²",Rp 50 Ribuan (Tenor 20 Tahun),Turun Harga Murah Tanah Darat Luas Pinggir Jalan Raya Di Bekasi,Bekasi,,,,1036 m²,
Rp 9 Miliar,Rp 46 Jutaan (Tenor 20 Tahun),"Rumah Kemang Barat, Jakarta Selatan dengan Private Kolam Renang",Jakarta Selatan,3,3,1,247 m²,390 m²
Rp 30 Miliar Total,Rp 154 Jutaan (Tenor 20 Tahun),Tanah Dikawasan Premium jl.hertasning lama kota makassar,Makassar,,,,800 m²,
Rp 870 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Di  Apartement Season City Jakarta Barat.,Jakarta Barat,3,2,,,65 m²
"Rp 2,35 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Jual Rumah 2 Lantai Bsd Full Furnished Strategis Shm Nego,Tangerang,4,2,1,60 m²,78 m²
"Rp 9,5 Miliar Total",Rp 48 Jutaan (Tenor 20 Tahun),Tanah Luas Lahan Kuning Strategis Nol Jalan Raya Kota Mojokerto,Mojokerto,,,,3769 m²,
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Lokasi Strategis,Jakarta Timur,3,2,2,180 m²,100 m²
"Rp 2,7 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Dapatkan Apartemen Impian Anda di Apartemen Ciputra World,Jakarta Selatan,2,2,,,75 m²
Rp 18 Miliar,Rp 92 Jutaan (Tenor 20 Tahun),Rumah Clasik Mewah Luas Privat Pool di Bangka Kemang Jakarta Sel,Jakarta Selatan,4,4,2,738 m²,950 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),"Rumah Baru Bsd City, Vanya Park, Kawasan Mandiri Dekat Dua Akses Tol Dan Pusat Sekolah, Mall Dll",Tangerang,4,4,2,123 m²,209 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),"Rumah Pondok Hijau Golf, Gading Serpong, Murah",Tangerang,5,3,2,200 m²,219 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"Apartment West Gallery Kebon Jeruk, Furnished, siap huni",Jakarta Barat,1,1,,,51 m²
"Rp 3,2 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),"Rumah Gading Serpong, Rossini, Dekat Danau",Tangerang,4,2,1,84 m²,89 m²
"Rp 5,7 Miliar",Rp 29 Jutaan (Tenor 20 Tahun),"Rumah Tanjung Duren Utara, Siap Huni, Jalan Lebar, Strategis",Jakarta Barat,4,4,2,152 m²,225 m²
"Rp 4,2 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),"Rumah Sunter Baru, modern Minimalis, Strategis Nyaman",Jakarta Utara,,,,98 m²,100 m²
"Rp 3,7 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),"Apartemen Taman Anggrek, Furnished, luas dan view bagus",Jakarta Barat,2,1,,,99 m²
Rp 72 Miliar,Rp 370 Jutaan (Tenor 20 Tahun),"Rumah Mewah baru di Menteng, Jakarta Pusat",Jakarta Pusat,4,3,2,474 m²,1400 m²
Rp 16 Miliar Total,Rp 82 Jutaan (Tenor 20 Tahun),"Gudang Kapuk Muara, Baru Dan Siap Pakai",Jakarta Utara,,1,,915 m²,480 m²
Rp 42 Miliar,Rp 216 Jutaan (Tenor 20 Tahun),"Rumah Permata Hijau, Jaksel, luas tanah 719m2, strategis, murah",Jakarta Selatan,,,,719 m²,650 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),"Rumah Citra 8, Siap Huni, Baru Dan Bagus",Jakarta Barat,,,,100 m²,128 m²
"Rp 8,5 Miliar",Rp 43 Jutaan (Tenor 20 Tahun),"Rumah Pondok Hijau Golf, Gading Serpong, bagus, siap huni",Tangerang,4,3,2,300 m²,500 m²
"Rp 6,5 Miliar Total",Rp 33 Jutaan (Tenor 20 Tahun),"Gudang Mutiara Kosambi, Dadap, Luas 450m2, Office",Tangerang,,3,,450 m²,700 m²
Rp 32 Miliar Total,Rp 164 Jutaan (Tenor 20 Tahun),"Gudang Kapuk Utara, Jakut, luas 2190m2, jarang ada.",Jakarta Barat,,2,,2190 m²,1512 m²
Rp 55 Miliar,Rp 282 Jutaan (Tenor 20 Tahun),"Rumah Mewah Pik Minimalis Modern, Jarang Ada, Private Lokasi",Jakarta Utara,5,5,4,770 m²,1500 m²
"Rp 7,9 Miliar",Rp 40 Jutaan (Tenor 20 Tahun),"Office Grand Slipi Tower, Hoek, Luas 246",Jakarta Barat,,2,,246 m²,246 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Rumah Bsd City, Baru Di Myza, Siap Huni",Tangerang,2,2,1,60 m²,73 m²
Rp 38 Miliar,Rp 195 Jutaan (Tenor 20 Tahun),"Rumah PIK mewah Furnished, luas tanah 450m2  bangunan 1100m2",Jakarta Utara,6,6,2,450 m²,1100 m²
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),"Rumah Mediterania Pondok Blimbing Indah Araya – 424m² Shm, 5+1kt",Malang,5,3,,424 m²,600 m²
"Rp 9,6 Miliar",Rp 49 Jutaan (Tenor 20 Tahun),Rumah Lebak Bulus seperti Villa Bali Cantik Banget,Jakarta Selatan,4,4,8,440 m²,310 m²
Rp 393 Juta Total,Rp 2 Jutaan (Tenor 20 Tahun),"Spesial Jakal km 13, Peruntukan Rumah dan Villa",Surabaya,,,,123 m²,
"Rp 3,85 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Rumah Nyaman Di Kompleks Perumahan Elite Di Kerobokan Badung,Badung,3,3,1,141 m²,165 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Hitung Tanah di Poris Garden,Tangerang,4,2,1,98 m²,91 m²
Rp 685 Juta,Rp 3 Jutaan (Tenor 20 Tahun),"RUMAH MURAH Milenial Petukangan, Joglo, Kreo, Larangan",Jakarta Barat,2,2,1,32 m²,40 m²
"Rp 17,5 Miliar",Rp 90 Jutaan (Tenor 20 Tahun),Sale rumah pik pinisi 17x28 lokasi bagus dan strategis bebas banjir,Jakarta Utara,3,3,2,486 m²,800 m²
Rp 35 Miliar Total,Rp 180 Jutaan (Tenor 20 Tahun),Di Jual Cepat Ex Pabrik Plastik Di Jl Imam Bonjol,Tangerang,,1,,4585 m²,2166 m²
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Dijual Rumah Di Kelapa Gading,Jakarta Utara,4,3,,105 m²,150 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Kos 2lt 9kt 3km Unfurnish Akses Mobil Suhat Malang,Malang,9,3,1,175 m²,350 m²
"Rp 2,95 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),"Dijual Rumah Baru Siap Huni Araya Golf Malang, Bonus Furnish",Malang,4,3,2,180 m²,250 m²
Rp 8 Miliar Total,Rp 41 Jutaan (Tenor 20 Tahun),Ruko Strategis di Cikokol Segera di Jual,Tangerang,,4,1,112 m²,337 m²
"Rp 1,95 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Paling Murah Rosebay Apartemen Graha Famili Surabaya,Surabaya,2,2,,,79 m²
"Rp 10,5 Miliar",Rp 54 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Jalan Slompretan - Rumah Tempo Doeloe Daerah Pecinan Surabaya. Lokasi Strategis Selangkah Menuju Pasar Atom dan Kya Kya Kembang Jepun,Surabaya,3,4,,326 m²,860 m²
"Rp 9,5 Miliar Total",Rp 48 Jutaan (Tenor 20 Tahun),"Harga Ok ... Tempat Usaha 4 Lantai Kapasan Lokasi Strategis, Daerah Ramai Dan Berkembang - Simolawang Baru",Surabaya,,5,,668 m²,2000 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),"Rumah Jl Telasih Pusat Kota Surabaya, Dekat Dengan Rs Adi Husada Undaan Dan Masjid Cheng Ho",Surabaya,3,3,,291 m²,222 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),"Rumah Pusat Kota Surabaya Ex Home Industri di PETEMON SIDOMULYO, Rumah dengan Gudang Luas dan Cocok Untuk Usaha.",Surabaya,6,4,,449 m²,400 m²
"Rp 9,5 Miliar",Rp 48 Jutaan (Tenor 20 Tahun),"Rumah 2 Lantai DHARMAHUSADA PERMAI Surabaya, Rumah Di Kawasan Premium Surabaya Timur. Dekat Dengan Galaxy Mall, Kampus C Unair dan. RS Mitra Keluarga Kenjeran",Surabaya,6,7,,360 m²,250 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Rumah Tua, Hitung Tanah Aja",Jakarta Timur,2,1,1,90 m²,80 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Rumah Tua, Hitung Tanah Aja",Jakarta Timur,2,1,1,90 m²,80 m²
"Rp 2,9 Miliar Total",Rp 14 Jutaan (Tenor 20 Tahun),"RUKO SURYA INTI PERMATA - HR Muhammad Surabaya, Lokasi Strategis, Dekat Pakuwon Mall dan Pusat Aktivitas Bisnis Surabaya Barat",Surabaya,,1,,54 m²,120 m²
"Rp 2,25 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah 3 Lantai Bagus dijual Cepat Di Tanjung Duren,Jakarta Barat,4,3,1,78 m²,200 m²
"Rp 3,84 Miliar Total",Rp 19 Jutaan (Tenor 20 Tahun),Tanah Strategis Dengan Pemandangan Teluk Benoa Lokasi Premium Di Kawasan Villa,Badung,,,,640 m²,
Rp 14 Juta /m²,Rp 80 Ribuan (Tenor 20 Tahun),Jarang Ada Tanah Kavling Siap Bangun Di Cluster Batununggal,Bandung,,,,240 m²,
Rp 335 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Termurah Apartemen Baileys City di Ciputat,Tangerang Selatan,1,1,,,25 m²
Rp 13 Juta /m²,Rp 70 Ribuan (Tenor 20 Tahun),Tanah Kavling Siap Bangun Di Cluster Batununggal,Bandung,,,,198 m²,
"Rp 13,8 Miliar",Rp 71 Jutaan (Tenor 20 Tahun),Rumah Lebak Bulus Dengan Taman di Jakarta Selatan,Jakarta Selatan,3,3,4,580 m²,300 m²
Rp 49 Juta /m²,Rp 260 Ribuan (Tenor 20 Tahun),Dijual Bangunan Komersial Area Tengah Kota Jalan Pandanaran,Semarang,,2,10,1768 m²,700 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Jual Villa Di Atas Awan Di Lembang Bandung,Jakarta Utara,2,2,,120 m²,105 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Dijual Dalam Mini Cluster Di Kampung Utan Rempoa,Tangerang,2,1,1,87 m²,60 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Bagus Siap Huni di Komplek Batununggal Indah,Bandung,3,3,1,160 m²,164 m²
"Rp 8,8 Miliar Total",Rp 45 Jutaan (Tenor 20 Tahun),"Termurah Kavling Jeruk Purut Cilandak, Cluster Harga Ekonomis",Jakarta Selatan,,,,312 m²,
"Rp 36,3 Miliar Total",Rp 186 Jutaan (Tenor 20 Tahun),Cocok Utk Klinik Kecantikan Jl. Sisingamangaraja Kebayoran Baru,Jakarta Selatan,,,,605 m²,
Rp 8 Miliar Total,Rp 41 Jutaan (Tenor 20 Tahun),Ruko Murah Dibawah Pasaran Pinggir Jalan Bonus Bangunan Kos Depok,Depok,,4,3,498 m²,500 m²
Rp 90 Miliar Total,Rp 463 Jutaan (Tenor 20 Tahun),Gudang Parung - Bogor Rapi Siap Pakai Pinggir Jalan,Bogor,,,,10 m²,6000 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Di Jual Jatiwarna Cukup Strategis,Bekasi,,,,120 m²,120 m²
"Rp 9,3 Miliar",Rp 47 Jutaan (Tenor 20 Tahun),"Turun Harga Rumah Cipete Siap Huni, Jakarta Selatan",Jakarta Selatan,5,3,2,385 m²,305 m²
Rp 31 Miliar,Rp 159 Jutaan (Tenor 20 Tahun),Rumah Lama Hitung Tanah 2 Lantai Prime Area Di Dharmawangsa,Jakarta Selatan,4,4,4,500 m²,450 m²
"Rp 13,5 Miliar",Rp 69 Jutaan (Tenor 20 Tahun),Rumah Kantor 2Lantai Luas di Jatipadang Pasar Minggu Jakarta Sel,Jakarta Selatan,15,5,4,468 m²,600 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Rumah Cluster Startegis Siap Huni di Ivy Park Citraland BSB,Semarang,4,3,1,298 m²,210 m²
Rp 55 Miliar Total,Rp 282 Jutaan (Tenor 20 Tahun),Ruko Plong 3 Lantai Megah Strategis Di Rs Fatmawati Raya,Jakarta Selatan,,3,8,744 m²,1472 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"Apartemen Bonavista 3 Br, Lebak Bulus, Harga Special",Jakarta Selatan,3,2,,,119 m²
Rp 33 Miliar,Rp 169 Jutaan (Tenor 20 Tahun),Rumah Brand New Lift 6 Orang American Classic Di Kemang,Jakarta Selatan,6,6,4,518 m²,760 m²
"Rp 1,35 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Rumah Bukit Palma, Citraland. Baru Gress dan Siap Huni.",Surabaya,3,3,1,84 m²,110 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah PIK2 6x10 Pantai Indah Kapuk Siap Huni Termurah,Jakarta Utara,2,2,1,60 m²,72 m²
"Rp 7,9 Miliar",Rp 40 Jutaan (Tenor 20 Tahun),Apartemen Pondok Indah Residences 3 BR Harga Murah Banget !!!,Jakarta Selatan,3,2,,,159 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah PIK2 6x10 Pantai Indah Kapuk Siap Huni Termurah,Jakarta Utara,2,2,1,60 m²,72 m²
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Di Jual Rumah Baru Bebas Banjir,Bekasi,,,,95 m²,90 m²
