price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
Rp 725 Juta,Rp 3 Jutaan (Tenor 20 Tahun),"2br Hook 2view Owner Lg B.u Tipe Ini Beli Ke Developer Skrg 900jtan, Apartemen Springwood Residence Alam Sutera Dekat Binus Properti Turun Harga",Tangerang,2,1,,,45 m²
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),J Dijual cepat Rumah Green Lake City Cluster Australia,Jakarta Barat,3,2,,90 m²,100 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),P FL Dijual Rumah 6x15 Renov Cluster Australia Green Lake City,Jakarta Barat,3,2,,90 m²,130 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Termurah Rumah Green Village,Tangerang,2,2,,48 m²,67 m²
"Rp 2,8 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),P Sil Dijual Termurah Rumah 6x18 Full Bangunan Di Green Lake City,Jakarta Barat,4,3,,108 m²,127 m²
"Rp 2,25 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),P FL Dijual Cepat Termurah Rumah 6x18 Green Lake City,Jakarta Barat,3,2,,108 m²,127 m²
Rp 21 Juta /m²,Rp 110 Ribuan (Tenor 20 Tahun),Dijual Cepat Murah Kavling Tanah 573 M2 Di Bahtera Permai Pik,Jakarta Utara,,,,573 m²,
"Rp 2,4 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Boutique Penthouse Cantik, Fasilitas Lengkap Lokasi Strategis Di Pejaten",Jakarta Selatan,2,2,,,84 m²
Rp 498 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Modern Akses Dekat Stasiun Kereta Api,Depok,2,1,1,72 m²,36 m²
"Rp 1,04 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Furnished Modern Dekat Tol Limo Depok,Depok,3,3,2,65 m²,100 m²
"Rp 1,04 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Furnished Dekat Pintu Tol Depok,Depok,3,3,2,72 m²,100 m²
"Rp 29,5 Miliar",Rp 151 Jutaan (Tenor 20 Tahun),"Dijual Cepat Mendekati Njop Rumah Kemang Barat, Jaksel",Jakarta Selatan,5,3,,1400 m²,611 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah 2.5 Lt. Bagus Di Klp Gading Bcs,Jakarta Utara,4,2,1,67 m²,90 m²
"Rp 12,5 Miliar",Rp 64 Jutaan (Tenor 20 Tahun),Area Gaharu Cipete Dekat Ke Cipete Raya Strategis,Jakarta Selatan,4,4,3,497 m²,600 m²
"Rp 3,6 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Rumah Dijual Louise Summarecon Gading Serpong,Tangerang,4,3,2,120 m²,140 m²
"Rp 6,3 Miliar",Rp 32 Jutaan (Tenor 20 Tahun),Rumah Mewah Matera di Gading Serpong Tangerang,Tangerang,4,3,1,162 m²,192 m²
"Rp 6,6 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),Rumah Mewah Heron Ardea di Gading Serpong,Tangerang,5,5,1,144 m²,248 m²
"Rp 26,5 Juta /m²",Rp 140 Ribuan (Tenor 20 Tahun),Kavling Permata Buana 450m,Jakarta Barat,,,,450 m²,
Rp 33 Miliar,Rp 169 Jutaan (Tenor 20 Tahun),Rumah Baru Modern Classic area Kemang Dalam,Jakarta Selatan,7,8,2,517 m²,760 m²
"Rp 6,3 Miliar Total",Rp 32 Jutaan (Tenor 20 Tahun),Gudang Era Prima Daan Mogot Lt.9x33 Lokasi Bagus,Jakarta Barat,,1,,297 m²,216 m²
"Rp 4,6 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),For Sale Apartemen Mewah 3 Bedroom Kondisi Baru di Pusat Jakarta Selatan,Jakarta Pusat,3,3,,,141 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah Di Bintaro sektor 9 dekat Stasiun,Tangerang Selatan,3,2,1,78 m²,69 m²
"Rp 1,43 Miliar Total",Rp 7 Jutaan (Tenor 20 Tahun),"Ruko Siap Huni, Sngt Strategis Di Sawangan, Depok. Hadap Barat",Depok,,2,,52 m²,86 m²
Rp 964 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Rumah 2 Lantai Di Sawangan Depok Lokasi Strategis, Hadap Barat",Depok,3,3,1,65 m²,78 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Dijual Rumah Di Bintaro,Tangerang Selatan,3,2,2,60 m²,82 m²
"Rp 1,46 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Dijual Rumah Siap Huni Full Furnish di Serpong Dekat Stasiun Rawa Buntu,Tangerang Selatan,3,3,2,60 m²,80 m²
Rp 60 Miliar,Rp 308 Jutaan (Tenor 20 Tahun),"Rumah Daerah Sunter, Jakarta Utara",Jakarta Utara,6,7,,2000 m²,1522 m²
Rp 298 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Jual Murah Banget Fully Furnish Apartement Green Bay,Jakarta Utara,2,1,,,36 m²
"Rp 1,65 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Bagus Siap Huni Di Kota Wisata Cibubur,Bogor,3,2,1,108 m²,130 m²
"Rp 3,4 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Rumah Semi Furnish Siap Huni di Riviera Cipondoh Tangerang,Tangerang,3,3,1,120 m²,176 m²
"Rp 2,4 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Apartement Paddington Heights Alam Sutera Tangerang Strategis,Tangerang,2,1,,,97 m²
"Rp 4,3 Miliar Total",Rp 22 Jutaan (Tenor 20 Tahun),Ruko Wallstreet di Green Lake City Jakarta Barat Lokasi Strategis,Jakarta Barat,,3,,67 m²,148 m²
"Rp 1,68 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"Rumah 2 Lantai Sutera Kirana Di Greenbelt Alam Sutera - Dekat Sekolah Laurensia, Binus, Mall Living World, Ikea , Sutera Winona, Victoria, Feronia , Cemara , Narada , Lavender , Palmyra, Onyx ,leora ,orlanda, Lloyd - Bukan Griya Sutera",Tangerang,2,2,1,90 m²,100 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),"Yukata Suites Alam Sutera 2 Kamar Tidur Furnished Cakep Murah - Dekat Mall Living World, Sekolah Laurensia , Universitas Binus Aso, Lloyd, Saumata - Di Area Strategis Alam Sutera",Tangerang,2,2,,,92 m²
"Rp 3,1 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),Dijual Njop Rumah Tua (hitung Tanah) Di Jl. Rajawali Selatan Kemayoran Jakarta-Pusat,Jakarta Pusat,4,3,2,200 m²,235 m²
"Rp 2,99 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),Rumah Cantik View Gunung Yg Indah Di Sentul City,Bogor,3,3,2,248 m²,225 m²
"Rp 1,39 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Ip2769 Rumah Furnished Komplek Taman Ratu,Jakarta Barat,3,4,1,31 m²,90 m²
"Rp 4,95 Miliar",Rp 25 Jutaan (Tenor 20 Tahun),Rmh Cozy Greenwich Bsd,Tangerang,4,4,2,112 m²,200 m²
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Dijual Rumah Standar di Jalan Gading Indah Cocok untuk Bangun Ulang Jalan Lebar Jarang ada,Jakarta Utara,2,2,1,102 m²,80 m²
"Rp 2,8 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah Wisteria Maison Cakung Ada Atic Hadap Selatan,Jakarta Timur,3,3,1,84 m²,103 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Dijual Jarang Ada Rumah Cluster Alamanda Jakarta Garden City Cakung,Jakarta Timur,3,3,1,120 m²,123 m²
Rp 470 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Modern 2 Lantai Di Jl. Sunter Agung Belakang Halte Bus Way Jiss Jakarta Utara,Jakarta Utara,2,2,,24 m²,44 m²
Rp 848 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Dijual 2 Lantai Di Jl.pisangan Baru Raya Belakang Stasiun Kereta Jatinegara Jakarta Timur,Jakarta Timur,3,3,1,51 m²,89 m²
"Rp 1,29 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Rumah Mewah 2 Lantai di Jl. Baiduri Raya, Sumur Batu, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Sumur Batu",Jakarta Pusat,3,3,1,75 m²,109 m²
Rp 5 Miliar,Rp 25 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Standar di Gading Kirana Kelapa Gading,Jakarta Utara,3,2,1,140 m²,200 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Rumah 2 Lantai di Citra Garden Puri Jakarta Barat Uk 5x12,5",Jakarta Barat,2,2,1,62 m²,70 m²
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Rumah Bagus 2 Lantai Green Village Cipondoh Uk 6x10,5 Unfurnish.",Tangerang,3,2,1,63 m²,86 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai di Green Lake City Australia Uk 6x15 Semi Furnish,Jakarta Barat,4,3,1,90 m²,120 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai di Clematis Metland Puri Uk 5x11 Full Furnished,Jakarta Barat,2,2,1,55 m²,63 m²
"Rp 1,5 Miliar Total",Rp 7 Jutaan (Tenor 20 Tahun),"Tanah Dijual di Rancamaya Bogor – Cocok untuk Rumah Liburan, Hanya 4 Menit dari Tol",Bogor,,,,150 m²,
"Rp 2,6 Miliar Total",Rp 13 Jutaan (Tenor 20 Tahun),Ruko Hitung Tanah Pluit,Jakarta Utara,,2,,67 m²,135 m²
Rp 650 Juta Total,Rp 3 Jutaan (Tenor 20 Tahun),"Tanah Kavling Sejuk 72 m² di Rancamaya Golf Estate, View 4 Gunung",Bogor,,,,72 m²,
Rp 5 Miliar,Rp 25 Jutaan (Tenor 20 Tahun),Rumah Baru Gress Di The Jewel Gading Serpong,Tangerang,4,4,2,152 m²,205 m²
Rp 510 Juta,Rp 2 Jutaan (Tenor 20 Tahun),"Rumah 1 Lantai, Shm, Baru, Selangkah Ke Jalan Raya Merr",Surabaya,2,1,1,72 m²,30 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Apartment Pakubuwono House 2+1 BR,Jakarta Selatan,2,2,,,172 m²
"Rp 2,35 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Termurah Citra Garden Puri Huk SHM Bisa Kpr Bank Bagus,Jakarta Barat,3,3,1,168 m²,120 m²
Rp 21 Juta,Rp 110 Ribuan (Tenor 20 Tahun),Termurah Kav Pik2 15x30 Badan Jual Rugi Masih Ada Angsuran Panjang,Jakarta Utara,,,,450 m²,
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Kost Roi 10% Grogol 38 Kamar Shm 4 Lantai Pln Masing2 Strategis,Jakarta Barat,38,22,2,189 m²,500 m²
Rp 36 Miliar,Rp 185 Jutaan (Tenor 20 Tahun),Rumah Pik1 Mewah Hadap Barat ada Pool dan Lift Lokasi Bagus Siap Huni Bisa Kpr,Jakarta Utara,6,6,2,450 m²,1100 m²
Rp 25 Juta /m²,Rp 130 Ribuan (Tenor 20 Tahun),Barang Langka Kavling Sunter Metro Posisi Huk Shm Lingkungan Bagus,Jakarta Utara,,,,519 m²,
"Rp 2,35 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Termurah Citra Puri Huk Extension 6x15 Sudah Sertifikat Bisa Kpr,Jakarta Barat,3,2,2,168 m²,120 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Pik2 Huk Spesial Lt 11x15 Siap AJB Bisa Kpr Jual Cepat Harga Nego,Jakarta Utara,3,3,2,165 m²,160 m²
"Rp 10,8 Miliar",Rp 55 Jutaan (Tenor 20 Tahun),Office With Best View 200sqm Gold Coast Pik Limited Stock Furnish,Jakarta Utara,,4,,200 m²,200 m²
Rp 55 Miliar,Rp 282 Jutaan (Tenor 20 Tahun),"Rumah Mewah PIK Kualitas Bangunan Nomor 1 ada pool, karaoke dan lift",Jakarta Utara,4,6,2,600 m²,1300 m²
"Rp 20,8 Miliar",Rp 107 Jutaan (Tenor 20 Tahun),Rumah Terawat Harga Turun Lokasi Bagus Kebayoran Baru,Jakarta Selatan,9,6,1,423 m²,250 m²
"Rp 3,5 Miliar Total",Rp 18 Jutaan (Tenor 20 Tahun),Ruko 3 Lantai Gading Riviera Kelapa Gading Harga Terbaik Lt 54m2 Cocok Utk Investor,Jakarta Utara,,2,,54 m²,150 m²
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Shm Bagus Di Jatiasih One Gate System Akses Langsung Jalan Raya,Bekasi,3,2,2,60 m²,74 m²
"Rp 2,8 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Dijual Rumah Hoek Sudah Renov Full Bangunan Cluster Elista Gading Serpong,Tangerang,3,3,,108 m²,130 m²
"Rp 6,95 Miliar",Rp 35 Jutaan (Tenor 20 Tahun),"Rumah Bagus Semi Furnished SHM BSD, Tangerang",Tangerang,4,4,,263 m²,350 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Siap Huni di Astha Suvarna Sutera,Tangerang,4,2,,80 m²,82 m²
"Rp 19,9 Miliar",Rp 102 Jutaan (Tenor 20 Tahun),Rumah Modern Minimalis Dalam Komplek Dekat Mrt Fatmawati,Jakarta Selatan,5,5,4,793 m²,600 m²
"Rp 3,25 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Rumah Hook Semi Furnish Siap Huni di Kota Wisata Cibubur,Jakarta Timur,4,4,2,252 m²,200 m²
Rp 400 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Apartemen B Residence Full Furnish Murah Bsd City Tangerang,Tangerang,Studio,1,,,23 m²
Rp 15 Miliar Total,Rp 77 Jutaan (Tenor 20 Tahun),"Gedung Office Building Metland Puri Cipondoh lt 512m2, 4lt, shgb",Jakarta Barat,,9,,512 m²,955 m²
Rp 990 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Rumah Premium Eksklusif Selangkah Ke The Park Mall Sawangan,Depok,3,3,2,60 m²,78 m²
"Rp 2,2 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),6 X 18 Terrrrrrmurah Gada Lawan,Jakarta Barat,3,2,2,108 m²,120 m²
"Rp 2,15 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Siapa Cepat Dia Dapat 6 X 15 Termurah Dijamin Untung,Jakarta Barat,3,2,2,90 m²,110 m²
Rp 55 Miliar,Rp 282 Jutaan (Tenor 20 Tahun),"Rumah Komersil Menteng Buat Gedung Kantor, Restoran, Hotel",Jakarta Pusat,,8,,573 m²,300 m²
"Rp 7,8 Miliar",Rp 40 Jutaan (Tenor 20 Tahun),"Ready Untuk Kantor Dan Startup, Ruko 4 Lantai! Parkir Luas Strategis Dipinggir Jalan Kelapa Gading, Ruko Di Kelapa Gading Ruko",Jakarta Utara,,4,,96 m²,384 m²
"Rp 4,25 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),Rumah Minimalis Baru Citraland Dekat Gwalk Pakuwon Indah & Graha,Surabaya,4,4,2,150 m²,220 m²
"Rp 2,65 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Murah Rumah Baru Depan Danau Northwest Dkt Pelican Hill Citraland,Surabaya,4,3,2,135 m²,140 m²
"Rp 9,5 Miliar",Rp 48 Jutaan (Tenor 20 Tahun),Rumah Mewah Split Level Baru Citraland Dekat Pakuwon Indah Graha,Surabaya,5,6,2,300 m²,525 m²
Rp 25 Juta /m²,Rp 130 Ribuan (Tenor 20 Tahun),"Tanah komersial 1694 m2 di Alam Sutera , Tangerang",Tangerang,,,,1694 m²,
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Dijual Rumah Siap Huni Pik 2 4,5x12,5",Jakarta Utara,2,2,1,56 m²,85 m²
"Rp 1,65 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),PALING MURAH DIJUAL RUMAH PIK 2 UKURAN 6X10 POSISI RUMAH BAGUS,Jakarta Utara,2,2,1,60 m²,79 m²
Rp 435 Juta,Rp 2 Jutaan (Tenor 20 Tahun),MURAH APARTEMENT TOKYO RIVERSIDE PIK 2 2BR 36m2 KOSONGAN + 3AC,Jakarta Utara,2,1,,,36 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Dijual Rumah 3 Bedroom di Cilandak Luas dan Strategis Dekat Mall Toll RS Kampus,Jakarta Selatan,3,2,1,74 m²,60 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),For Sale Rumah 2 Lantai Bagus Strategis Dekat MRT dan Toll di Cilandak,Jakarta Selatan,3,2,1,74 m²,60 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Jual Rumah Minimalis 2 Lantai 3 BR di Ciputat Dekat MRT,Tangerang Selatan,3,2,1,47 m²,50 m²
"Rp 1,95 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),IP3003: Rumah Semi Furnished Duri Kepa Lokasi Bagus,Jakarta Barat,4,4,1,61 m²,130 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Ip2968 Rumah Siap Huni Dalam Komplek Duri Kepa,Jakarta Barat,4,4,2,90 m²,230 m²
"Rp 10,2 Miliar",Rp 52 Jutaan (Tenor 20 Tahun),Rumah mewah cempaka putih ( Nego keras ),Jakarta Pusat,5,4,2,400 m²,460 m²
"Rp 5,8 Miliar",Rp 29 Jutaan (Tenor 20 Tahun),"Rumah Hunian Siap Huni Di Jati, Pulogadung, Rawamangun",Jakarta Timur,3,2,1,212 m²,200 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"IT Ambasador Apartemen II ( ITC Kuningan )Super Super Mewah dan TERMURAH, 2Kt , Furnished",Jakarta Selatan,2,1,,,80 m²
"Rp 1,85 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Baru Gading Serpong,Tangerang,3,2,1,72 m²,96 m²
Rp 24 Miliar,Rp 123 Jutaan (Tenor 20 Tahun),Apartemen Pakubuwono Signature 4+1 BR Pool View,Jakarta Selatan,4,4,,,319 m²
"Rp 7,8 Miliar",Rp 40 Jutaan (Tenor 20 Tahun),Apartmen Pakubuwono Residence 2 BR Furnished Siap Huni,Jakarta Selatan,2,,,,151 m²
"Rp 16,5 Miliar",Rp 84 Jutaan (Tenor 20 Tahun),Apartment Pakubuwono Menteng 3BR,Jakarta Pusat,3,,,,210 m²
"Rp 2,2 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Jual Rugi Apartemen Izzara 2 Kamar Tidur Furnished,Jakarta Selatan,2,2,,,108 m²
"Rp 5,4 Miliar",Rp 27 Jutaan (Tenor 20 Tahun),Di Jual Rumah Murah Citraland Utama Dekat Gwalk,Surabaya,4,5,,280 m²,400 m²
Rp 14 Juta /m²,Rp 80 Ribuan (Tenor 20 Tahun),Di Jual Kavling/tanah Citraland Utama Villa Taman Telaga 2 Hook,Surabaya,,,,334 m²,
"Rp 10,9 Miliar Total",Rp 56 Jutaan (Tenor 20 Tahun),"Ruko Cordoba (hoek) Lt.5,5 cocok utk Resto, Bank, Kantor dll",Jakarta Utara,,4,,264 m²,1000 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Rumah Standard Hitung Tanah Lokasi Strategis Sangat Dekat dengan Mall Kelapa Gading SHM Nego Jarang Ada,Jakarta Utara,3,1,2,136 m²,136 m²
"Rp 4,2 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),"Dijual Cepat Rumah 3 Lantai Semi Furnished Di Sunter, Jakut",Jakarta Utara,4,3,1,144 m²,250 m²
"Rp 2,6 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Jual Rumah Cluster Cleveland 80 M2 8x10 2 Lantai Hadap Selatan Pik 2 Pantai Indah Kapuk,Jakarta Utara,4,3,,80 m²,105 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Apartemen Dijual Murah Dan Luas 3BR Di MOI Kelapa Gading Jakarta,Jakarta Utara,3,2,,,115 m²
"Rp 2,55 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah Murah Standard Terawat Dan Rapi di Kelapa Puan Timur Dekat Mall Kelapa Gading,Jakarta Utara,3,1,1,120 m²,77 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Apartemen Brooklyn Alam Sutera Tangerang 1 Bedroom Full Furnished View The Flavor Bliss Lokasi Strategis Nego,Tangerang,1,1,,,45 m²
Rp 970 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Dijual Rumah 4.5x10 m2 PIK2 Extension Milenial City Kosongan PPJB termurah,Jakarta Utara,2,2,1,45 m²,54 m²
"Rp 4,95 Miliar",Rp 25 Jutaan (Tenor 20 Tahun),Jual Termurah Rumah Town House Ancol Mansion 8x20 160 M2 4 Lantai Bonus Marmer 1 Milyar,Jakarta Utara,4,4,,160 m²,225 m²
Rp 25 Miliar,Rp 128 Jutaan (Tenor 20 Tahun),Rumah Lux Brand New 489m2 Di Pondok Indah,Jakarta Selatan,5,5,5,489 m²,640 m²
Rp 14 Juta /m²,Rp 80 Ribuan (Tenor 20 Tahun),Dijual Cepat Kavling Cengkareng Jakarta Barat,Jakarta Barat,,,,16600 m²,
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Mewah 3lantai Dekat Transmart Cilandak,Jakarta Selatan,4,4,2,62 m²,126 m²
Rp 595 Juta,Rp 3 Jutaan (Tenor 20 Tahun),"Apartemen Puri Mansion, Tower B, Type 1br, Lt Renda, 595jt Nego",Jakarta Barat,1,1,,,37 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Murah 2 Lantai di Gading Griya Lestari dekat Kelapa Gading Sudah Renovasi Siap Huni Nego SHM,Jakarta Utara,3,2,2,90 m²,99 m²
Rp 95 Miliar Total,Rp 488 Jutaan (Tenor 20 Tahun),Jual Ruang Usaha Ex Showroom Matraman,Jakarta Timur,,2,,2312 m²,975 m²
"Rp 5,9 Miliar",Rp 30 Jutaan (Tenor 20 Tahun),DIJUAL RUMAH DI JAKARTA GARDEN CITY CLUSTER D'BANYAN,Jakarta Timur,5,3,1,244 m²,252 m²
"Rp 5,3 Miliar",Rp 27 Jutaan (Tenor 20 Tahun),"Rumah 2,5 Lantai di Puri Indah, 2 Menit Ke Pasar Puri Indah",Jakarta Barat,5,2,1,150 m²,250 m²
Rp 45 Miliar Total,Rp 231 Jutaan (Tenor 20 Tahun),Kavling.siap Bangun Prime Area Di Area Selong.kebayoran Baru,Jakarta Selatan,,,,349 m²,
"Rp 6,2 Miliar",Rp 31 Jutaan (Tenor 20 Tahun),"Rumah Daerah Sunter, Dengan Gaya Modern",Jakarta Utara,4,4,1,112 m²,280 m²
"Rp 3,7 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),"Jual Cepat Rumah Citra Garden 5, Nego sampai jadi",Jakarta Barat,4,4,,228 m²,344 m²
"Rp 1,4 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Rumah Darussalam, Ketapang, Cipondoh, Hook 12x15, Shm, 1,5 Lantai",Tangerang,4,3,1,180 m²,250 m²
"Rp 2,55 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),"Rumah Tj. Duren Siap Huni, Strategis, Bebas Banjir + Free BPHTB",Jakarta Barat,4,3,2,78 m²,200 m²
"Rp 7,45 Miliar",Rp 38 Jutaan (Tenor 20 Tahun),"Rumah Cantik, Siap Huni Di Sunter Paradise",Jakarta Utara,4,4,4,170 m²,460 m²
"Rp 4,35 Miliar",Rp 22 Jutaan (Tenor 20 Tahun),Gudang Brand New Di The Store Green Lake City Tangerang,Jakarta Barat,,1,,120 m²,120 m²
"Rp 4,65 Miliar Total",Rp 23 Jutaan (Tenor 20 Tahun),"Ruko Northbend Metland 5x15, Hadap Selatan, 3 Lantai Full",Jakarta Barat,,2,,75 m²,185 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),"DiJual Citra Garden Ext 1, Ukuran 6x18 Jakarta Barat, Furnished",Jakarta Barat,4,3,2,108 m²,195 m²
"Rp 1,27 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Rumah Green Village 6x10,5, Ppjb, 2 Lantai, Bagus Siap Huni",Tangerang,3,2,1,63 m²,86 m²
"Rp 22,5 Juta /m²",Rp 120 Ribuan (Tenor 20 Tahun),"DiJual Kavling East Terrace Metland 10x15m2, PPJB, Bebas Banjir",Jakarta Barat,,,,150 m²,
"Rp 2,05 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),"Rumah Di Metland Puri 6x13,5m2, Shm, 3 Lantai, Hadap Tenggara",Jakarta Barat,3,4,2,81 m²,130 m²
"Rp 1,48 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Rumah Amerika 4x15 Green Lake City, SHM, 2 Lantai, Hadap Selatan",Jakarta Barat,2,1,1,60 m²,87 m²
"Rp 2,55 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),"Rumah Metland 5x20, Shm, 2 Lantai Full, Hadap Barat Laut, Bagus",Jakarta Barat,3,3,2,100 m²,140 m²
"Rp 2,48 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"DiJual Rumah Australia 6x15 Green Lake City, SHM, Semi Furnished",Jakarta Barat,4,3,2,90 m²,125 m²
"Rp 3,45 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),"Rumah Amerika 8x18 Green Lake City, SHM, 2 Lantai, Utara",Jakarta Barat,3,4,3,144 m²,135 m²
"Rp 3,45 Miliar Total",Rp 17 Jutaan (Tenor 20 Tahun),"DiJual Ruko Sentra Niaga 4,5x15 Green Lake City, HGB, Bagus",Jakarta Barat,,3,,67 m²,237 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),"DiJual Australia 8x15 Green Lake City,  Furnished, SHM",Jakarta Barat,3,4,2,120 m²,180 m²
"Rp 3,2 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),"DiJual Apartemen Menara Jakarta Kemayoran, Luas 88m2, Furnished",Jakarta Pusat,2,1,,,88 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),"Rumah Amerika Latin 10x18 Green Lake City, Shm, 2 Lantai",Jakarta Barat,4,3,3,180 m²,211 m²
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Rumah East Asia 4x12 Green Lake City, SHM, 2 Lantai, Hadap Utara",Jakarta Barat,2,1,1,48 m²,76 m²
"Rp 2,65 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),"Rumah Asia 6x15 Green Lake City, SHM, Full Bangunan, Furnished",Jakarta Barat,4,3,2,90 m²,130 m²
"Rp 1,55 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"DiJual Apartemen Veranda Puri Kembangan Luas 67m2, Furnished",Jakarta Barat,1,1,,,67 m²
"Rp 1,78 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Bagus Siap Huni Sudah Renovasi Dalam Cluster One Gate Di Bsd,Tangerang,3,3,2,101 m²,125 m²
