price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
"Rp 1,39 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah 3 Lt SHM 15 menit ke Mandaya Royal Hospital Puri  Dibantu KPR J25999,Tangerang,3,3,,64 m²,144 m²
Rp 560 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah 3 KT Hadap Timur 4 menit ke Terminal Cileungsi Siap Huni J26197,Bogor,3,2,,60 m²,60 m²
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Rumah 12 menit ke Stasiun Poris SHM Siap Huni Dibantu KPR J18899,Tangerang,2,2,,77 m²,77 m²
"Rp 2,21 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah Hadap Selatan LT 125 Siap KPR 7 menit ke Gerbang Tol Brigif 4 J11002,Depok,4,3,,125 m²,147 m²
Rp 810 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah 3 Lt Hadap Selatan di Cipondoh dekat Pintu Tol Karang Tengah Siap KPR Bisa Nego  J19760,Tangerang,2,1,,55 m²,45 m²
Rp 940 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah LB 120 Strategis Dekat Cibubur 10 Menit ke Gerbang Tol Siap KPR J9030,Jakarta Timur,3,2,,108 m²,120 m²
Rp 580 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Strategis 15 Menit ke Metropolitan Mall Cibubur LT 60 Siap Huni J31755,Jakarta Timur,2,1,,60 m²,36 m²
Rp 890 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah LT 120 Strategis 15 Menit ke Gerbang Tol Cimanggis 3 Siap KPR J25833,Depok,4,3,,120 m²,90 m²
Rp 810 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah 3 Lt Hadap Selatan di Cipondoh dekat Pintu Tol Karang Tengah Siap KPR Bisa Nego  J19760,Tangerang,2,1,,55 m²,45 m²
"Rp 1,22 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah LT 120 SHM Siap KPR 15 menit ke Lippo Mall Puri J20427,Tangerang,3,1,,120 m²,120 m²
"Rp 1,72 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah LT 158 SHM Siap KPR 15 menit ke Gerbang Tol Cimanggis J12946,Depok,2,2,,158 m²,63 m²
Rp 540 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Minimalis Murah dekat Summarecon Mall Bekasi Siap Huni Dibantu KPR J24899,Bekasi,3,1,,60 m²,50 m²
Rp 720 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah 4 KT Asri 15 Menit ke Trans Studio Mall Cibubur Hadap Utara J25777,Jakarta Timur,4,2,,88 m²,120 m²
"Rp 3,87 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Rumah Luas Strategis 9 Menit ke Gerbang Tol Cibubur 3 Dibantu KPR J23619,Jakarta Timur,5,3,,464 m²,220 m²
"Rp 2,01 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah 4 KT Baru Renov 7 Menit ke Gerbang Tol Cibubur 3 Siap Huni J26467,Jakarta Timur,4,2,,98 m²,140 m²
Rp 480 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah SHM Strategis Bebas Banjir dekat Summarecon Mall Bekasi Dibantu KPR J23346,Bekasi,2,1,,75 m²,60 m²
"Rp 1,09 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai 10 Menit ke Mandaya Royal Hospital Puri Siap Huni J25947,Jakarta Barat,2,2,,62 m²,66 m²
Rp 820 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Minimalis 1 Lt Dekat Gerbang Tol di Cibubur SHM Siap Huni J9705,Jakarta Timur,2,1,,66 m²,36 m²
Rp 750 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah LT 122 Hadap Timur Siap KPR 9 menit ke Metropolitan Mall Cibubur J18458,Bogor,3,2,,122 m²,95 m²
"Rp 1,03 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Hook 15 Menit ke Trans Studio Mall Cibubur LT 120 Siap Huni J25351,Jakarta Timur,2,2,,120 m²,60 m²
"Rp 1,88 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Luas 2 Lt Siap Huni 10 menit ke Gerbang Tol BSD Barat 1 J19017,Tangerang,3,2,,105 m²,75 m²
"Rp 1,61 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah 2 Lt Hadap Timur Siap Huni 15 Mnt ke Grand Metropolitan Mall Bekasi J23659,Bekasi,3,2,,135 m²,200 m²
"Rp 1,67 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Modern Cantik 15 Menit ke Gerbang Tol Cilandak Dibantu KPR J9652,Jakarta Selatan,2,2,,113 m²,150 m²
"Rp 4,42 Miliar",Rp 22 Jutaan (Tenor 20 Tahun),Rumah Mewah Siap Huni 15 Menit ke RS Mitra Keluarga Cibubur Bisa KPR J24073,Jakarta Timur,6,4,,200 m²,330 m²
"Rp 1,44 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah LT 135 Strategis Dekat Mall Ciputra Cibubur SHM Siap KPR J4462,Jakarta Timur,4,1,,135 m²,106 m²
Rp 560 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Murah Bebas Banjir LT 165 Siap KPR dekat RS Ananda Babelan Bisa Nego J23780,Bekasi,2,1,,165 m²,66 m²
Rp 560 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah 3 Lt Strategis 15 Menit ke Gerbang Tol Tambun Bekasi J22981,Bekasi,2,2,,72 m²,120 m²
Rp 610 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Carport Luas Harga Nego 15 Menit ke Gerbang Tol Ciawi 2 Dibantu KPR  J22782,Bogor,2,2,,90 m²,65 m²
Rp 890 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah LT 164 Strategis 15 Menit ke RS Kartika Husada Bebas Banjir J30660,Bekasi,2,1,,164 m²,42 m²
"Rp 2,01 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah 4 KT Siap Huni 9 Menit ke Stasiun Rawa Buntu Baru Renov J28436,Tangerang,3,2,,84 m²,140 m²
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),Rumah Minimalis Modern Dekat Pamulang 10 Menit ke Stasiun Siap Huni J30261,Tangerang Selatan,3,2,,74 m²,100 m²
Rp 720 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Bebas Banjir 15 Menit ke Living Plaza Kota Harapan Indah LT 107 Siap KPR J16434,Bekasi,2,1,,107 m²,55 m²
"Rp 2,23 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah Cantik 2 Lantai 15 Menit ke Gerbang Tol Jatikarya 2 Sudah Renov J28013,Depok,4,4,,91 m²,121 m²
Rp 500 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Akses Dekat Gerbang Tol Tambun LT 60 Hadap Timur J28346,Bekasi,2,1,,60 m²,60 m²
Rp 500 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Bebas Banjir Hadap Timur dekat KCM Wisma Asri Dibantu KPR J22789,Bekasi,2,1,,60 m²,48 m²
Rp 670 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Seken Siap KPR 15 Menit ke Gerbang Tol Kukusan 3 harga Nego J22513,Depok,2,1,,95 m²,65 m²
"Rp 1,55 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Hadap Timur SHM Siap Huni dekat Sekolah dan Mall di Limo Bisa KPR J20888,Depok,2,2,,75 m²,60 m²
Rp 780 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Minimalis DP Ringan 10 Menit ke Tol Kukusan Nego J271,Depok,2,1,,78 m²,45 m²
Rp 880 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Seken Terawat 15 Menit Ke Gerbang Tol Kukusan 1 Depok SHM Siap Nego J18009,Depok,2,2,,84 m²,52 m²
"Rp 1,11 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Strategis Dekat Cakung 10 Menit ke Faskes dan Sekolah Bisa KPR J30265,Jakarta Timur,3,2,,161 m²,90 m²
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah SHM Hadap Timur Siap Huni 15 Mnt ke Trans Studio Mall Cibubur J14215,Jakarta Timur,2,1,,66 m²,36 m²
Rp 400 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Seken Terawat 10 menit ke RSUD Depok Timur 1 Lt DP Ringan J22718,Depok,2,2,,75 m²,30 m²
Rp 610 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Strategis 15 Mnt ke Cibinong City Mall SHM Dibantu KPR J27152,Bogor,2,1,,98 m²,36 m²
Rp 930 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Minimalis Strategis 10 Menit ke Gerbang Tol Brigif Bisa KPR J26217,Jakarta Selatan,3,2,,80 m²,100 m²
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Mewah 2 Lt Luas Bisa Nego dekat Living Plaza Cinere Dibantu KPR J18891,Depok,4,3,,130 m²,96 m²
Rp 480 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Cicilan Ringan dekat Pintu Tol Burangkeng Siap Huni Dibantu KPR J17134,Bekasi,2,1,,72 m²,40 m²
Rp 780 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Seken Terawat 10 Menit ke Gerbang Tol Limo Utama Hadap Timur J22144,Depok,2,1,,72 m²,60 m²
Rp 830 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah SHM di Bekasi 15 Menit ke Gerbang Tol Jati Warna 1 Siap Huni J26683,Bekasi,3,1,,90 m²,130 m²
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Mewah 2 Lt Luas Bisa Nego dekat Living Plaza Cinere Dibantu KPR J18891,Depok,4,3,,130 m²,96 m²
Rp 830 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah SHM di Bekasi 15 Menit ke Gerbang Tol Jati Warna 1 Siap Huni J26683,Bekasi,3,1,,90 m²,130 m²
"Rp 1,66 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Tanah Luas Dekat Cakung 10 Menit ke Stasiun Kranji Siap Huni J21438,Jakarta Timur,5,3,,185 m²,225 m²
Rp 970 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Rumah Carport Luas 2 Lt Dibantu KPR 9 Menit ke RS Hermina Serpong J20920,Tangerang Selatan,2,2,,60 m²,55 m²
Rp 780 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Seken Terawat SHM 8 menit ke BSD Plaza Siap Huni Dibantu KPR J21329,Tangerang Selatan,2,1,,72 m²,40 m²
Rp 780 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Rumah Siap Huni Strategis dekat One Belpark Mall di Diamond Golden Cinere, J11613",Depok,2,1,1,54 m²,45 m²
"Rp 1,66 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Siap Huni 15 Menit ke all Grand Cakung 1 Lantai Bebas Banjir J24094,Jakarta Timur,2,1,,102 m²,55 m²
"Rp 1,22 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah SHM 2 Lt Siap KPR 10 Menit ke Teras Kota CBD J23566,Tangerang Selatan,3,3,,79 m²,81 m²
Rp 970 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Rumah LT 94 Dekat Cakung 15 Menit ke Summarecon Mall Bekasi Bisa KPR J26319,Jakarta Timur,2,1,,94 m²,80 m²
"Rp 1,22 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Modern Siap Huni 2 Lt Hadap Utara 15 menit ke AEON Mall BSD J25496,Tangerang Selatan,2,2,,40 m²,48 m²
"Rp 1,44 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah SHM Strategis 9 menit ke Stasiun Cakung LB 120 Siap Huni J21759,Jakarta Timur,3,2,,94 m²,120 m²
"Rp 1,04 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah SHM Siap Huni Dibantu KPR 15 menit ke Teras Kota Mall Bisa Nego J16381,Tangerang Selatan,2,2,,84 m²,72 m²
Rp 770 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Luas SHM Siap KPR dekat Kota Cinema Mall (KCM) Jatiasih J13375,Bekasi,2,1,,108 m²,71 m²
"Rp 2,66 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah 3 Lt SHM dekat Eka Hospital Harapan Indah Bekasi Bebas Banjir J13959,Bekasi,5,5,,90 m²,170 m²
"Rp 2,55 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah Siap Huni 15 Menit ke Mall AEON BSD City Harga Nego Dibantu KPR J14117,Tangerang Selatan,3,2,,116 m²,139 m²
Rp 940 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Luas 2 Lantai Dekat 6 menit ke Gerbang Tol Pondok Gede Timur 2 J20962,Bekasi,3,2,1,62 m²,124 m²
"Rp 3,76 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Rumah Modern Asri 15 menit ke Mall Grand Cakung 3 Lt Bebas Banjir J20618,Jakarta Timur,3,4,,160 m²,216 m²
Rp 780 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Bebas Banjir di Bekasi 9 Menit ke RS Tarumajaya Dibantu KPR J25512,Bekasi,2,1,,155 m²,72 m²
"Rp 1,24 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Sudah Renov Akses Dekat Gerbang Tol Cakung 1 Siap Huni J30625,Jakarta Timur,4,3,,94 m²,162 m²
"Rp 3,43 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Rumah 3 Lantai Strategis 8 Menit ke Courts Harapan Indah Siap Huni J24933,Bekasi,4,4,,160 m²,250 m²
"Rp 3,43 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Rumah 3 Lantai Strategis 8 Menit ke Courts Harapan Indah Siap Huni J24933,Bekasi,4,4,,160 m²,250 m²
"Rp 1,62 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah SHM 2 Lt Strategis 15 menit ke Gerbang Tol Marga Jaya 2 Dibantu KPR J27653,Bekasi,3,2,,90 m²,87 m²
"Rp 1,66 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah LT 160 di Bekasi Akses Dekat Mall dan Faskes Bebas Banjir J28267,Bekasi,3,2,,160 m²,100 m²
Rp 720 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah SHM 2 Lantai 15 Menit ke RSUD Kota Depok Hadap Utara J26234,Depok,4,2,,60 m²,60 m²
"Rp 2,66 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah SHM 3 Lt Hadap Utara 15 menit ke Stasiun Kranji Dibantu KPR J18206,Bekasi,3,3,,160 m²,220 m²
"Rp 1,24 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Cantik 2 Lt 15 menit ke Eka Hospital Harapan Indah Siap Huni J30625,Bekasi,4,3,,94 m²,162 m²
Rp 700 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Sudah Renov 10 Menit ke RSIA Citra Insani 1 Lt Hadap Timur J24394,Depok,3,2,,66 m²,77 m²
Rp 830 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Minimalis Terawat Akses Dekat Stasiun Bojong Gede 1 Lantai J16409,Bogor,2,1,,136 m²,36 m²
"Rp 1,11 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah LT 161 Siap Huni di Bekasi 4 Menit ke Terminal Bebas Banjir J30265,Bekasi,3,2,,161 m²,90 m²
Rp 940 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Minimalis 10 Mnt ke Stasiun Cibinong Siap KPR Harga Nego J21874,Bogor,2,2,,109 m²,60 m²
Rp 960 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Seken Strategis 8 Menit ke Terminal Cibinong Dibantu KPR J23528,Bogor,2,2,,105 m²,56 m²
"Rp 1,66 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah 1 Lt Akses Cepat ke Gerbang Tol Cakung 2 SHM Bebas Banjir J28267,Jakarta Timur,3,2,,160 m²,100 m²
Rp 780 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Hadap Timur Siap KPR 15 menit ke RSIA ASYIFA DEPOK 1 Lantai J24965,Depok,2,1,,90 m²,38 m²
"Rp 1,33 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Luas 2 Lt Strategis 12 menit ke Rumah Sakit Permata Cibubur Dibantu KPR J19166,Bogor,3,3,,195 m²,160 m²
Rp 670 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Minimalis Luas 4 menit ke Rumah Sakit Citra Arafiq Sawangan Dibantu KPR J13608,Depok,2,1,,146 m²,45 m²
Rp 560 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Hadap Selatan Dibantu KPR dekat  Metropolitan Mall Cibubur J18414,Bogor,2,1,,60 m²,35 m²
"Rp 1,05 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Hadap Timur LT 160 Strategis 15 Menit ke Metropolitan Mall Cileungsi J26169,Bogor,3,1,,160 m²,150 m²
"Rp 3,87 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Rumah Mewah Hadap Selatan 13 menit ke Mall Cileungsi Trade Center Siap KPR J24994,Bogor,6,4,,240 m²,238 m²
Rp 700 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Free Renov di Cibubur 9 Menit dari Mall Ciputra Siap KPR J20822,Jakarta Timur,2,1,,77 m²,45 m²
"Rp 1,66 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Strategis di Bekasi Akses Dekat RS dan Tol LT 102 Siap Huni J24094,Bekasi,2,1,,102 m²,55 m²
"Rp 1,94 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Cantik Hadap Timur Siap Huni 10 Menit ke Mall Ciputra Cibubur Bisa KPR J6616,Depok,3,2,,88 m²,77 m²
"Rp 6,18 Miliar",Rp 31 Jutaan (Tenor 20 Tahun),Rumah Modern Strategis di BSD 7 Menit ke Mall The Breeze Siap Renov J28947,Tangerang,4,4,,212 m²,300 m²
Rp 970 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Rumah SHM Akses Dekat Gerbang Tol Marga Jaya 2 Bebas Banjir J26319,Bekasi,2,1,,94 m²,80 m²
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Rumah SHM 2 Carport 10 menit ke Plaza Taman Harapan Baru Dibantu KPR J20157,Bekasi,2,2,,136 m²,127 m²
"Rp 1,11 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah 2 Lt Strategis 10 Menit ke Gerbang Tol Serpong 6 SHM Siap Huni J23947,Tangerang,3,2,,125 m²,100 m²
Rp 830 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Minimalis Dekat BSD 15 Menit ke Eka Hospital Dibantu KPR J30471,Tangerang,2,1,,95 m²,75 m²
"Rp 1,51 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Minimalis Modern 9 Menit ke Gerbang Tol BSD Barat 1 Siap Huni J28809,Tangerang,3,3,,84 m²,100 m²
"Rp 3,87 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Rumah Luas Cantik Hadap Selatan 9 menit ke Mall Ciputra Cibubur Siap KPR J24994,Depok,6,4,,240 m²,238 m²
Rp 600 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah SHM Murah 15 Mnt ke Pintu Tol Cimanggis Bisa KPR J24464,Jakarta Timur,2,1,,71 m²,36 m²
"Rp 2,44 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Luas 6 Kamar Tidur Siap Huni 12 Mnt ke Cibubur Junction Bisa KPR J22003,Jakarta Timur,6,4,,180 m²,300 m²
"Rp 1,83 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Seken Terawat 15 menit ke Stasiun Rawa Buntu LT 179 Bisa KPR J25466,Tangerang,2,2,,179 m²,150 m²
"Rp 1,44 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah LT 112 Hadap Timur dekat Trans Studio Mall Cibubur Siap Huni J22362,Depok,4,2,,112 m²,140 m²
"Rp 2,53 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Strategis 9 Menit ke Stasiun Rawa Buntu Siap Huni J28951,Tangerang,4,3,,121 m²,140 m²
"Rp 1,55 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Ruamh Luas Strategis Siap KPR di Cibubur 10 Menit ke Mall SHM J25089,Jakarta Timur,4,3,,117 m²,200 m²
"Rp 1,55 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Mewah 3 Lantai Dekat Eka Hospital BSD City Dibantu KPR J8446,Tangerang,4,3,,32 m²,90 m²
"Rp 1,82 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Luas 2 Lt Baru Renov 15 Menit ke Citimall Cimanggis Dibantu KPR J26503,Depok,3,3,,107 m²,130 m²
"Rp 1,28 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah LT 212 Strategis 10 Menit ke Gerbang Tol Sentul Barat Bisa KPR J23071,Bogor,4,6,,212 m²,178 m²
"Rp 1,04 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah 15 menit ke Teras Kota Mall Hadap Utara Dibantu KPR J16381,Tangerang,2,2,,84 m²,72 m²
Rp 890 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Seken Terawat Siap Huni 10 menit ke Terminal BSD Dibantu KPR J17867,Tangerang,3,2,,120 m²,90 m²
"Rp 2,77 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Rumah Siap Huni LT 135 Modern 10 menit ke Grand Mall Cimanggis Dibantu KPR J18284,Depok,5,4,,135 m²,200 m²
Rp 740 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Siap KPR Hadap Selatan dekat Gerbang Tol Sentul Barat J17367,Bogor,2,1,,105 m²,37 m²
"Rp 1,79 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah LT 143 Sudah Renov 10 menit ke Stasiun Harjamukti Dibantu KPR J18000,Depok,5,5,,143 m²,250 m²
"Rp 1,33 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Hadap Timur Harga Nego 8 menit ke Cimanggis Square Dibantu KPR J20051,Depok,3,2,,112 m²,200 m²
"Rp 2,44 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Luas Hook 10 Menit ke Terminal Intermoda BSD Dibantu KPR J28842,Tangerang,4,3,,300 m²,285 m²
Rp 700 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Strategis 9 Menit ke Pintu Tol Cibubur 2 Siap Huni Dibantu KPR J18344,Jakarta Timur,4,2,,63 m²,63 m²
Rp 990 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Rumah Luas Siap Huni 10 Menit ke Gerbang Tol Jatikarya 2 Bisa KPR J21632,Depok,1,1,,179 m²,28 m²
"Rp 3,32 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Rumah 2 Lt Siap KPR LT 138 Harga Nego 10 menit ke ITC BSD J24829,Tangerang,5,3,,138 m²,200 m²
Rp 720 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Nego Hadap Timur 5 Menit ke RSUD Depok Timur Siap KPR J22967,Depok,2,1,,72 m²,36 m²
Rp 940 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah SHM 2 Lt Siap KPR dekat Teraskota Entertainment Center J18629,Tangerang,2,2,,84 m²,59 m²
Rp 630 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Hadap Timur Siap Renovasi Dekat Stasiun Cibinong 2 KT Bisa KPR J-26630,Bogor,2,1,,75 m²,27 m²
"Rp 1,11 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah 3Lt Carport Luas 15 Menit ke Cibinong City Mall Harga Nego J17527,Bogor,3,2,,77 m²,154 m²
Rp 790 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Minimalis Baru Renov Akses Dekat Stasiun Cibinong Siap KPR J23514,Bogor,2,1,1,41 m²,30 m²
"Rp 1,77 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah LB 190 Siap Huni 9 Menit ke Stasiun Rawa Buntu Bisa KPR J24466,Tangerang Selatan,5,3,,125 m²,190 m²
"Rp 2,44 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Luas Strategis di Depok 8 Menit ke Mall Trans Studio Cibubur Siap KPR J11695,Jakarta Timur,3,3,,128 m²,160 m²
Rp 542 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Siap KPR Bebas Banjir 6 menit ke RS Satria Medika Bekasi J16233,Bekasi,2,1,,67 m²,47 m²
Rp 780 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah SHM 2 Lt Dibantu KPR 15 Mnt ke Cibubur Junction Siap KPR  J23579,Bekasi,2,2,,60 m²,55 m²
Rp 440 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Minimalis 2 KT di Bekasi 10 Menit ke Metropolitan Mall Cibubur Siap KPR J23985,Bekasi,2,1,,72 m²,36 m²
"Rp 1,66 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Hadap Selatan LB 262 Dibantu KPR dekat RSU Kota Tangerang Selatan J17493,Tangerang Selatan,3,2,,135 m²,262 m²
"Rp 1,83 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Strategis 10 menit ke Stasiun Sudimara LB 150 Bebas Banjir J25466,Tangerang Selatan,2,2,,179 m²,150 m²
Rp 610 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Seken Terawat Bebas Banjir 15 Menit ke RS Kartika Husada Jatiasih Siap KPR J24821,Bekasi,2,1,,99 m²,54 m²
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai 10 Menit ke RS Hermina Galaxy SHM Bebas Banjir J23097,Bekasi,4,5,,135 m²,200 m²
"Rp 1,83 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Strategis 10 menit ke Stasiun Sudimara LB 150 Bebas Banjir J25466,Tangerang Selatan,2,2,,179 m²,150 m²
Rp 610 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Seken Terawat Bebas Banjir 15 Menit ke RS Kartika Husada Jatiasih Siap KPR J24821,Bekasi,2,1,,99 m²,54 m²
"Rp 1,44 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah LT 157 Siap Huni 9 Menit ke Gerbang Tol Brigif 2 Dibantu KPR J25134,Jakarta Selatan,3,1,,157 m²,70 m²
Rp 940 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Hadap Timur LT 120 Hadap Timur 15 Menit ke Kota Cinema Jatiasih J16691,Bekasi,3,2,,120 m²,120 m²
"Rp 1,99 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Asri Terawat Dekat Pamulang 15 Menit ke Gerbang Tol Siap Huni J23915,Tangerang Selatan,4,2,,135 m²,145 m²
